,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
alia,4,4,1,9,9,0,7,3,7,4,0,4,1,2,11,8,24,4,11,44,3,2,1,8,1,7,0,1,3,0,4,0,1,3,3,1,1,3,6,1,6,3,0,0
primetime,0,2,1,0,5,0,1,0,0,1,0,1,0,0,0,1,0,1,0,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gttv,2,0,1,2,3,0,2,0,2,5,0,3,0,1,0,4,4,1,2,2,1,13,0,1,0,1,0,1,1,0,0,0,1,2,0,0,1,2,3,1,5,1,0,0
euronewsgeorgia,1,1,0,0,0,0,2,1,6,2,0,0,0,2,2,1,1,0,1,1,0,0,9,1,0,1,0,0,2,0,1,0,0,0,0,1,1,1,0,0,2,1,0,0
formula,6,2,0,9,6,0,3,3,3,4,0,4,4,2,10,4,13,6,2,8,0,1,1,22,1,5,2,1,1,0,4,0,0,1,0,1,1,1,5,0,3,3,0,0
ambebi,0,3,0,2,1,1,2,1,1,0,0,0,0,0,2,1,2,3,0,1,0,0,0,1,6,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
metronome,2,1,2,11,4,0,3,4,5,7,0,5,1,2,4,0,10,6,1,7,0,1,1,5,0,21,0,0,3,0,1,0,0,1,0,0,1,1,2,0,4,3,0,0
jamnews,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kvirispalitra,2,4,0,2,2,1,1,1,1,1,0,1,0,0,1,3,1,3,0,1,1,1,0,1,3,0,0,7,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0
radiotavisupleba,4,1,1,4,1,0,4,4,0,4,0,1,5,6,3,2,4,1,0,3,0,1,2,1,1,3,0,1,21,0,0,0,0,0,0,0,0,7,0,0,2,1,2,0
tabula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sputnik,6,0,1,1,5,0,1,0,2,0,1,0,1,0,4,2,5,0,3,4,0,0,1,4,0,1,0,0,0,0,12,0,0,3,2,1,0,0,0,0,2,2,0,0
batumelebi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
paraleli,1,0,0,2,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,0
newspress,15,0,7,3,9,0,3,0,1,3,9,0,0,0,2,0,4,1,4,3,0,2,0,1,0,1,0,0,0,0,3,0,0,22,0,0,0,1,3,1,11,13,0,0
newsline,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,2,2,3,1,0,0,0,1,0,0,3,0,0,2,0,0,0,10,0,0,0,0,0,0,1,0,0
civil,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
allnews,1,0,0,2,1,0,1,1,0,1,0,1,0,1,1,1,2,2,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,6,1,3,0,0,0,0,0
accentnews,3,1,0,4,1,0,1,5,0,1,0,1,2,3,2,1,4,3,3,3,0,2,1,1,0,1,0,0,7,0,0,0,1,1,0,0,1,16,2,1,2,0,1,0
timer,4,1,1,4,2,0,0,2,1,3,0,2,0,2,4,2,8,2,4,6,0,3,0,5,0,2,0,0,0,0,0,0,0,3,0,0,3,2,19,1,5,2,0,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0
frontnews2,12,2,4,11,10,0,4,1,5,9,2,3,3,1,3,5,7,5,4,6,0,5,2,3,1,4,0,1,2,0,2,0,3,11,0,0,0,2,5,1,36,8,0,0
reportiori,54,4,9,6,14,0,2,2,5,19,9,10,1,3,0,2,4,3,3,3,0,1,1,3,0,3,1,1,1,0,2,0,0,13,1,0,0,0,2,0,8,63,0,0
amerikiskhma,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
