,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
postv,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tiflisnews,7,3,2,7,8,0,1,1,2,10,0,26,3,1,2,5,1,0,1,4,12,2,0,1,3,1,0,4,3,0,3,0,0,1,1,0,1,0,0,0,4,6,0,0
sova,0,1,0,4,1,0,0,2,1,3,0,3,17,0,3,1,2,0,3,1,3,1,0,3,0,0,0,1,3,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0
netgazeti,1,0,0,2,3,1,1,4,2,2,0,1,0,7,4,1,1,0,2,0,0,1,0,3,2,1,0,1,4,0,1,0,0,1,0,0,0,1,0,0,3,1,0,0
mtavari,7,1,3,13,10,0,2,6,2,8,0,2,3,4,29,5,9,2,4,7,4,3,0,15,1,0,0,5,5,0,3,0,0,1,1,0,1,0,0,0,5,6,0,0
metronome-mix,1,8,2,7,4,3,2,1,1,2,0,5,1,1,5,30,5,0,1,3,6,0,0,2,5,0,0,7,4,0,4,0,0,0,4,0,0,0,3,0,3,0,0,0
tvpirveli,1,2,1,8,2,0,0,2,2,1,0,1,2,1,9,5,21,0,2,4,1,0,0,4,1,1,0,2,3,0,1,0,0,0,1,0,0,1,1,0,5,3,0,0
on,1,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bm,2,1,0,4,5,3,0,4,2,2,0,1,3,2,4,1,2,0,27,2,2,2,0,3,1,2,0,2,2,0,1,2,0,0,1,0,0,1,0,0,3,2,0,0
alia,5,1,1,5,5,0,1,1,1,4,0,4,1,0,7,3,4,1,2,15,4,1,0,4,1,1,0,4,1,0,1,1,0,1,2,0,2,1,0,0,5,3,0,0
primetime,4,2,2,4,7,0,1,1,2,2,0,12,3,0,4,6,1,0,2,4,22,1,0,3,1,0,0,5,1,0,4,1,0,0,2,0,0,0,0,0,2,4,0,0
gttv,4,0,1,3,3,0,1,1,1,2,0,2,1,1,3,0,0,0,2,1,1,10,0,3,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0
euronewsgeorgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
formula,3,1,2,7,5,0,1,6,2,5,0,1,3,3,15,2,4,1,3,4,3,3,0,20,0,0,1,4,5,0,2,0,0,1,1,0,1,1,0,0,3,4,0,0
ambebi,0,1,1,2,3,1,1,1,1,2,0,3,0,2,1,5,1,0,1,1,1,0,0,0,8,1,0,4,2,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0
metronome,0,0,0,0,1,1,0,1,1,2,0,1,0,1,0,0,1,0,2,1,0,1,0,0,1,4,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
jamnews,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kvirispalitra,3,2,0,5,5,2,2,2,3,2,0,4,1,1,5,7,2,1,2,4,5,1,0,4,4,1,0,14,5,0,3,0,0,0,2,0,1,1,0,0,4,3,0,0
radiotavisupleba,0,1,1,6,3,2,0,3,3,4,0,3,3,4,5,4,3,0,2,1,1,2,0,5,2,1,0,5,15,0,2,0,0,0,1,0,0,1,0,0,1,1,0,0
tabula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sputnik,3,2,1,4,2,1,1,1,2,2,0,3,1,1,3,4,1,0,1,1,4,0,0,2,1,0,0,3,2,0,9,0,0,1,1,0,0,0,0,0,4,4,0,0
batumelebi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
paraleli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
newspress,4,0,1,2,4,0,0,1,0,2,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,5,7,0,0
newsline,0,2,0,1,0,0,0,1,1,0,0,1,1,0,1,4,1,0,1,2,2,0,0,1,1,0,0,2,1,0,1,0,0,0,8,0,0,0,0,0,1,0,0,0
civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allnews,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0
accentnews,0,0,1,2,2,1,0,3,2,2,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0
timer,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frontnews2,5,1,1,7,5,0,3,3,2,3,0,4,2,3,5,3,5,0,3,5,2,2,0,3,2,1,0,4,1,0,4,0,0,5,1,0,1,0,0,0,18,7,0,0
reportiori,48,1,9,8,11,1,3,1,2,9,1,6,0,1,6,0,3,0,2,3,4,4,0,4,0,0,0,3,1,0,4,0,1,7,0,0,0,1,0,0,7,56,0,0
amerikiskhma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
