,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
imedinews,57,3,9,2,16,3,6,0,10,9,2,0,4,0,0,4,1,0,1,2,1,6,0,1,1,0,0,5,2,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0
palitravideo,3,18,1,5,3,1,1,0,10,0,0,0,1,0,1,5,7,0,3,4,0,2,0,0,2,0,0,4,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
mpn,9,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ghn,2,5,1,22,1,1,3,4,12,9,0,1,2,1,10,1,13,0,3,4,2,3,0,5,3,0,0,2,9,0,2,0,0,1,0,1,0,3,1,0,7,0,0,0
rustavi2,16,3,1,1,23,1,2,2,6,5,0,0,3,0,3,1,2,1,1,1,2,5,0,2,1,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
bpn,3,1,1,1,1,7,1,0,1,0,1,0,0,0,0,1,2,1,2,1,1,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0
ipn,6,1,0,3,2,1,15,0,8,2,0,0,3,0,1,0,4,0,0,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
publika,0,0,0,4,2,0,0,9,2,2,0,0,1,1,6,1,4,0,1,0,1,0,0,5,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
palitranews,10,10,0,12,6,1,8,2,43,8,0,0,5,0,8,5,20,1,2,4,0,7,1,4,1,0,0,6,8,0,0,0,0,0,0,0,1,3,1,0,7,0,0,0
1tv,9,0,0,9,5,0,2,2,8,27,0,1,1,0,6,0,4,2,1,1,1,4,0,4,1,0,0,1,6,0,1,0,0,1,0,0,0,0,1,0,6,0,0,0
postv,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tiflisnews,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sova,4,1,0,2,3,0,3,1,5,1,0,0,27,0,1,1,3,0,0,0,0,1,0,1,0,0,0,1,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
netgazeti,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
mtavari,0,1,0,10,3,0,1,6,8,6,0,0,1,0,23,2,13,2,2,5,1,1,0,7,2,0,0,0,7,0,1,0,0,0,0,0,0,2,1,0,8,0,0,0
metronome-mix,4,5,0,1,1,1,0,1,5,0,0,0,1,0,2,13,4,1,3,2,3,1,0,1,0,0,0,3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
tvpirveli,1,7,0,13,2,2,4,4,20,4,0,0,3,0,13,4,56,1,8,6,3,2,3,7,2,0,0,3,10,0,6,0,0,0,0,0,1,1,1,0,5,0,0,0
on,0,0,0,0,1,1,0,0,1,2,0,0,0,0,2,1,1,4,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
bm,1,3,1,3,1,2,0,1,2,1,1,0,0,0,2,3,8,3,17,5,2,1,0,4,0,0,0,2,3,0,3,0,0,0,0,0,1,0,1,0,2,0,0,0
alia,2,4,1,4,1,1,0,0,4,1,1,0,0,0,5,2,6,1,5,14,3,2,0,1,1,0,0,1,3,0,4,0,0,0,0,0,2,2,1,0,2,0,0,0
primetime,1,0,0,2,2,1,1,1,0,1,0,1,0,0,1,3,3,0,2,3,10,4,1,1,0,0,0,0,1,0,5,0,0,0,0,0,1,0,1,0,1,0,0,0
gttv,6,2,1,3,5,1,0,0,7,4,0,0,1,0,1,1,2,0,1,2,4,17,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0
euronewsgeorgia,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
formula,1,0,0,5,2,0,1,5,4,4,1,0,1,1,7,1,7,1,4,1,1,0,0,14,1,0,0,0,6,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0
ambebi,1,2,0,3,1,1,2,0,1,1,0,0,0,1,2,0,2,0,0,1,0,0,0,1,8,0,0,1,2,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0
metronome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamnews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kvirispalitra,5,4,1,2,3,3,0,0,6,1,0,0,1,0,0,3,3,1,2,1,0,1,0,0,1,0,0,11,2,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0
radiotavisupleba,2,2,0,9,2,0,1,6,8,6,1,0,4,1,7,1,10,0,3,3,1,2,0,6,2,0,0,2,20,0,1,0,0,0,0,1,0,2,1,0,3,0,0,0
tabula,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sputnik,0,0,0,2,1,0,0,1,0,1,0,1,0,1,1,1,6,0,3,4,5,0,0,1,0,0,0,0,1,0,11,0,0,0,0,0,1,0,0,0,1,0,0,0
batumelebi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paraleli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
newspress,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
newsline,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
civil,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
