,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
imedinews,80,0,8,10,26,2,10,1,8,15,3,6,6,0,7,4,4,0,4,4,2,5,0,3,0,1,0,1,2,13,1,0,0,14,0,0,1,0,2,0,0,0,0,0
palitravideo,0,11,0,3,1,0,0,2,15,0,0,3,0,4,7,4,12,0,1,5,0,0,0,2,1,3,0,3,2,2,1,1,0,0,4,0,3,0,0,0,0,0,0,0
mpn,8,0,6,1,3,0,1,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ghn,10,3,1,25,5,0,3,6,15,7,0,5,4,3,11,3,16,0,1,7,0,1,0,3,2,3,1,1,6,12,0,2,0,2,2,0,1,0,3,0,0,0,0,0
rustavi2,26,1,3,5,39,0,4,1,6,6,3,6,0,0,3,1,1,0,2,4,6,1,0,0,0,1,0,0,0,3,2,0,0,8,1,0,0,0,0,0,0,0,0,0
bpn,2,0,0,0,0,5,0,0,1,0,0,0,0,0,1,1,1,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
ipn,10,0,1,3,4,0,13,0,5,2,0,1,6,0,2,0,2,0,2,2,0,1,0,1,0,1,0,1,2,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0
publika,1,2,0,6,1,0,0,13,8,1,0,2,2,2,4,4,9,0,1,2,0,1,0,2,1,2,1,0,5,6,0,1,0,1,3,0,0,1,1,0,0,0,0,0
palitranews,8,15,0,15,6,1,5,8,59,5,0,7,7,8,17,4,28,0,9,10,0,1,0,11,0,12,2,5,6,14,0,2,0,2,0,0,3,1,3,0,0,0,0,0
1tv,15,0,2,7,6,0,2,1,5,58,0,11,4,0,3,1,3,0,2,2,1,2,0,0,0,0,0,1,2,6,0,0,0,2,2,0,0,0,3,0,0,0,0,0
postv,3,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
