,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
gttv,5,1,0,2,5,1,2,1,1,3,0,1,1,1,3,2,6,0,8,4,0,16,0,0,1,2,0,2,0,0,1,1,0,4,0,0,0,3,4,3,3,4,0,0
euronewsgeorgia,1,1,1,3,2,1,3,0,3,3,0,0,2,1,5,0,2,0,1,0,0,0,13,0,0,1,0,2,1,2,0,1,0,0,0,0,0,4,1,0,0,1,0,0
formula,4,2,1,6,3,0,5,2,9,1,0,2,2,1,12,1,14,5,4,2,1,0,0,21,0,5,0,2,3,4,1,0,0,1,0,0,1,6,6,0,4,2,0,0
ambebi,0,0,0,0,1,1,0,1,2,0,0,0,0,1,1,1,2,1,1,1,0,1,0,0,5,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0
metronome,4,1,0,5,4,0,8,5,5,3,0,2,4,1,8,2,9,4,7,2,1,2,1,5,0,23,0,2,1,1,0,1,0,0,0,1,0,6,4,0,1,6,0,0
jamnews,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
kvirispalitra,2,2,1,5,4,1,0,1,4,0,0,1,0,2,5,1,5,2,1,4,0,2,2,2,1,2,0,13,2,2,0,0,0,1,0,0,1,3,3,1,1,0,0,0
radiotavisupleba,3,4,0,7,3,0,6,2,7,3,0,2,5,1,7,1,5,3,3,3,0,0,1,3,0,1,0,2,26,1,1,1,0,0,0,0,0,7,4,0,3,2,0,0
tabula,2,0,1,9,2,0,4,3,1,4,0,0,2,1,8,0,6,8,2,6,0,0,2,4,0,1,1,2,1,24,0,1,0,0,0,0,1,10,4,0,2,1,0,0
sputnik,6,1,0,4,2,0,3,2,4,1,0,0,1,0,1,1,1,1,4,2,0,1,0,1,0,0,0,0,1,0,14,0,0,2,0,1,0,1,0,0,0,5,0,0
batumelebi,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,5,0,1,0,0,0,0,1,1,3,0,0,0
paraleli,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
newspress,19,0,3,5,10,1,8,0,4,4,4,0,1,1,0,0,5,2,16,2,2,4,0,1,1,0,0,1,0,0,2,1,0,31,0,0,0,3,3,2,15,22,0,0
newsline,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
civil,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
allnews,1,0,0,2,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0
accentnews,5,3,0,13,6,1,9,5,6,3,0,0,6,3,15,2,14,6,14,3,0,3,4,6,1,6,1,3,7,10,1,0,0,3,0,0,2,40,12,2,6,6,0,0
timer,4,3,0,8,8,1,7,6,10,5,0,6,4,5,9,1,17,7,8,5,0,4,1,6,1,4,1,3,4,4,0,1,0,3,0,0,0,12,33,3,6,3,0,0
itv,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,3,0,3,3,0,3,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,2,3,3,3,0,0,0
frontnews2,8,0,3,7,14,1,10,1,7,3,4,4,2,2,4,2,12,3,11,4,1,3,0,4,1,1,0,1,3,2,0,3,1,15,0,0,0,6,6,3,32,12,0,0
reportiori,62,2,6,11,21,1,13,1,4,14,8,4,5,1,4,1,5,4,11,2,3,4,1,2,0,6,0,0,2,1,5,0,0,22,0,0,0,6,3,0,12,89,0,0
amerikiskhma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
