,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
on,3,1,0,10,3,0,10,5,8,3,0,0,5,0,9,2,11,32,8,5,1,2,6,9,0,5,0,2,7,8,2,2,2,1,0,0,1,8,2,0,3,1,0,0
bm,15,2,1,10,6,3,6,2,8,6,1,1,3,3,9,3,10,8,60,10,1,8,2,4,1,3,0,1,5,12,6,1,2,8,1,0,1,4,1,1,5,9,0,2
alia,2,7,0,8,2,3,2,4,9,1,0,1,3,1,10,10,12,5,10,39,0,6,3,8,4,2,0,4,3,4,4,3,2,2,4,0,1,7,2,1,4,2,0,0
primetime,2,6,0,0,4,1,0,0,3,0,0,0,1,0,3,6,4,1,1,0,9,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0
gttv,13,2,1,2,6,1,1,1,6,2,0,2,1,1,2,2,2,2,8,6,1,21,1,1,0,3,0,1,2,4,1,2,1,5,1,0,0,2,0,1,3,9,0,0
euronewsgeorgia,0,1,0,6,1,0,1,2,11,2,0,0,4,0,6,0,5,6,2,3,0,1,13,3,0,4,0,1,2,4,0,2,0,0,0,0,0,5,2,0,1,0,0,0
formula,1,1,0,8,2,1,3,6,4,2,0,1,2,2,11,2,11,9,4,8,1,1,3,23,1,3,0,0,8,4,0,2,2,0,0,0,1,9,3,0,3,1,0,0
ambebi,0,2,0,2,0,0,1,1,3,0,0,0,0,0,3,0,2,0,1,4,0,0,0,1,4,0,0,1,0,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0
metronome,0,3,0,7,1,0,2,3,10,6,0,1,3,1,9,0,2,5,3,2,0,3,4,3,0,15,0,0,4,7,0,2,0,0,0,0,0,5,1,0,4,0,0,0
jamnews,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kvirispalitra,1,2,0,1,1,0,1,0,5,0,0,0,1,0,2,0,2,2,1,4,1,1,1,0,1,0,1,10,0,1,1,0,2,0,0,0,0,2,2,0,1,0,0,0
radiotavisupleba,3,2,0,8,1,2,3,2,8,3,1,1,6,4,8,1,10,7,5,3,0,2,2,8,0,4,0,0,34,12,2,3,0,1,1,0,0,11,1,0,2,4,1,0
tabula,10,2,1,16,11,4,6,3,12,6,2,1,10,3,11,2,6,8,12,4,1,4,4,4,1,7,0,1,12,46,1,2,0,3,1,1,0,10,0,1,6,9,1,0
sputnik,3,3,1,2,7,2,1,0,3,2,1,1,1,1,2,2,1,2,6,4,1,1,0,0,2,0,0,1,2,1,13,0,1,2,3,0,0,0,0,0,1,5,0,0
batumelebi,0,1,0,3,2,1,2,1,5,1,0,0,2,3,4,3,3,2,1,3,0,2,2,2,0,2,0,0,3,2,0,9,0,1,0,0,0,1,0,1,2,0,0,0
paraleli,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,2,2,2,2,0,1,0,2,0,0,0,2,0,0,1,0,6,0,0,0,1,2,0,0,0,1,0,0
newspress,19,0,0,6,8,1,3,0,1,6,2,1,0,1,0,0,2,1,8,2,0,5,0,0,0,0,0,0,1,3,2,1,0,24,0,0,0,0,0,1,4,15,0,1
newsline,1,3,0,1,1,1,0,0,1,0,0,0,0,0,1,9,1,0,1,4,0,1,0,0,1,0,0,0,1,1,3,0,0,0,12,0,0,0,0,0,0,1,0,0
civil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
allnews,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0
accentnews,2,2,0,10,1,0,5,7,10,3,0,0,6,1,17,2,12,8,4,7,0,2,5,9,1,5,0,2,11,10,0,1,2,0,0,0,1,31,4,0,3,1,0,0
timer,0,0,0,3,1,1,2,1,5,1,0,0,0,0,4,1,4,2,1,2,0,0,2,3,1,1,0,2,1,0,0,0,0,0,0,0,0,4,8,0,1,0,0,0
itv,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0,0
frontnews2,10,7,1,15,9,2,3,2,8,9,3,3,1,3,5,4,8,3,5,4,2,3,1,3,0,4,0,1,2,6,1,2,0,4,0,0,0,3,1,1,29,10,0,0
reportiori,67,1,7,20,21,1,6,0,3,12,5,11,0,1,2,1,2,1,9,2,0,9,0,1,0,0,0,0,4,9,5,0,1,15,1,0,0,1,0,0,10,77,1,1
amerikiskhma,1,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0
agenda,2,0,0,1,0,0,0,0,0,1,1,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12
