,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
netgazeti,2,2,0,5,1,0,2,6,6,0,0,1,0,13,3,2,7,4,4,1,0,1,1,3,1,1,1,1,5,7,0,1,0,1,0,0,0,4,1,0,2,1,0,0
mtavari,5,4,0,9,2,2,4,2,9,2,0,4,1,3,28,5,16,4,10,9,2,0,2,6,2,1,1,1,5,7,0,2,0,0,0,0,0,1,10,0,8,3,0,0
metronome-mix,0,8,1,5,0,2,2,3,2,2,0,1,0,2,5,29,14,2,4,7,3,1,1,2,2,0,0,0,3,2,0,1,0,0,0,0,1,1,4,0,2,0,0,0
tvpirveli,3,6,0,20,3,1,14,5,23,4,0,3,3,7,16,14,71,7,11,16,1,1,7,13,3,1,1,4,11,12,0,7,0,1,0,0,1,5,8,0,5,3,0,0
on,4,2,0,5,1,1,1,4,11,2,0,2,1,4,4,2,7,17,5,3,0,0,1,3,0,0,0,0,5,6,0,0,0,1,0,0,0,3,2,0,3,4,0,0
bm,4,4,1,7,1,2,2,4,9,2,0,1,0,4,10,4,11,5,26,8,1,1,2,6,0,2,2,2,9,3,3,4,0,1,0,1,0,7,3,0,4,3,0,0
alia,4,5,0,8,2,3,6,0,12,4,0,4,3,1,9,7,16,3,8,34,5,2,0,5,1,1,1,1,6,6,3,0,0,0,0,0,1,1,4,0,4,1,0,0
primetime,5,0,1,1,1,0,3,0,1,3,2,7,1,0,2,3,1,0,1,5,18,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,4,0,0
gttv,6,0,0,1,3,1,1,1,3,5,1,3,0,1,0,1,1,0,1,2,2,11,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,3,0,0
euronewsgeorgia,0,0,0,3,1,0,3,1,5,0,0,1,0,1,2,1,7,1,2,0,0,0,6,2,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0
formula,2,3,0,8,1,0,2,4,8,3,0,0,1,3,6,2,13,3,6,5,2,0,2,25,1,1,2,2,5,10,0,4,0,0,0,0,0,4,5,0,5,3,0,0
ambebi,1,2,0,2,0,0,3,1,2,1,0,0,1,1,2,2,3,0,0,1,1,0,0,1,6,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0
metronome,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
jamnews,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2,1,0,0,0,2,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
kvirispalitra,2,2,0,3,2,0,1,0,4,1,0,0,1,1,1,0,4,0,2,1,0,0,0,2,1,1,1,8,2,2,0,0,0,0,0,0,0,1,2,0,1,2,0,0
radiotavisupleba,3,3,0,11,2,2,1,8,12,2,0,2,1,5,5,3,11,5,9,6,0,1,1,5,1,1,1,2,21,5,2,6,0,1,0,0,0,7,2,0,2,3,0,0
tabula,4,1,0,14,2,0,2,3,8,7,0,1,7,7,7,2,12,6,3,6,0,0,2,10,1,1,2,2,5,35,0,1,0,0,0,0,0,4,9,0,8,5,0,0
sputnik,6,0,0,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,2,0,10,2,0,1,0,0,0,0,0,0,1,3,0,0
batumelebi,0,0,0,4,0,0,1,1,1,0,0,0,0,1,2,1,7,0,4,0,1,0,0,4,0,0,0,0,6,1,2,11,0,0,0,0,0,2,1,0,0,0,0,0
paraleli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
newspress,15,1,4,1,8,0,0,1,2,2,3,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,14,0,0,0,1,0,0,5,11,0,0
newsline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
civil,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
allnews,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
accentnews,1,0,0,6,0,0,0,6,4,1,0,0,1,4,1,1,5,3,7,1,0,0,1,4,0,0,0,1,7,4,0,2,0,1,0,0,0,14,1,0,2,1,0,0
timer,2,3,0,7,1,0,5,1,7,15,0,7,2,1,10,4,8,2,3,4,2,2,1,5,2,0,0,2,2,9,0,1,0,0,0,0,0,1,33,0,4,4,0,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frontnews2,12,3,3,6,8,0,4,1,3,4,2,2,1,2,8,2,5,3,4,4,1,0,1,5,1,1,1,1,2,8,1,0,0,5,0,0,0,2,4,0,24,11,0,0
reportiori,44,1,10,4,17,1,2,2,11,15,4,8,3,1,3,0,3,4,3,1,4,3,1,3,1,1,1,2,3,5,3,0,0,11,0,0,0,1,4,0,11,55,0,0
amerikiskhma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
