,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
mtavari,5,9,0,13,7,5,5,8,7,3,0,7,3,4,60,8,26,7,11,15,1,2,4,14,2,14,1,2,9,9,1,3,0,1,4,1,2,15,8,0,7,3,0,0
metronome-mix,3,12,0,6,2,0,4,1,3,1,1,10,0,2,8,43,8,3,2,16,3,1,0,3,2,1,0,1,2,1,1,0,0,0,3,0,1,2,3,0,0,0,0,0
tvpirveli,5,10,1,11,9,1,10,10,12,1,2,7,1,3,26,8,72,18,10,22,0,5,1,16,3,7,1,3,4,3,1,2,1,1,3,0,2,12,11,0,6,2,0,0
on,9,8,2,12,6,2,9,6,16,4,0,3,3,1,7,3,18,39,6,5,0,4,0,8,1,2,0,3,8,5,1,4,0,2,3,0,3,7,12,0,6,4,0,0
bm,14,2,0,13,11,6,4,5,9,8,1,2,1,2,11,2,10,6,61,5,0,4,4,2,0,2,3,1,3,4,2,0,0,3,1,0,1,6,1,0,11,4,0,2
alia,7,8,1,7,9,1,7,1,7,3,0,5,1,2,15,16,22,5,5,49,3,4,0,5,6,4,0,4,2,5,3,3,0,2,3,0,2,6,3,0,4,4,1,0
primetime,4,0,0,2,1,0,0,0,1,1,0,2,2,0,1,3,0,0,0,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gttv,8,2,5,6,10,1,4,2,5,6,1,3,2,1,2,1,5,4,4,4,0,19,0,1,3,2,0,0,3,2,2,0,0,5,2,0,2,0,3,0,6,7,0,0
euronewsgeorgia,1,1,0,3,0,0,2,1,4,0,0,1,2,0,4,0,1,0,4,0,0,0,11,1,0,0,1,1,2,5,0,0,0,0,0,1,1,3,0,0,0,1,0,0
formula,0,3,0,7,0,1,3,9,3,1,0,3,0,4,14,3,16,8,2,5,0,1,1,25,0,6,1,2,7,5,0,2,0,0,3,0,0,10,4,0,6,0,0,0
ambebi,1,5,1,1,1,2,4,1,4,0,0,0,1,0,2,2,3,1,0,6,0,3,0,0,14,1,0,2,1,0,0,0,0,1,1,0,0,1,2,0,1,2,0,0
metronome,0,2,0,6,1,1,1,3,4,2,0,3,3,2,14,1,7,2,2,4,1,2,0,6,1,19,0,0,7,4,0,1,0,0,3,0,0,6,1,0,3,0,0,0
jamnews,0,0,0,1,0,0,1,2,0,0,0,0,1,1,1,0,1,0,3,0,0,0,1,1,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
kvirispalitra,1,5,0,3,2,0,2,0,4,1,0,5,1,0,2,1,3,3,1,4,0,0,1,2,2,0,0,10,2,2,0,0,0,0,1,0,1,1,3,0,1,1,0,0
radiotavisupleba,5,4,0,11,1,1,1,6,5,2,0,5,8,4,9,2,4,8,3,2,0,3,2,7,1,7,0,2,28,7,0,3,0,0,3,0,1,9,4,0,4,2,0,0
tabula,4,2,2,8,6,1,5,2,6,3,0,5,5,4,9,1,3,5,4,5,0,2,5,5,0,4,1,2,7,41,3,2,0,1,0,1,2,10,1,0,4,3,1,0
sputnik,4,1,1,1,4,1,1,1,2,0,0,0,0,0,1,1,1,1,2,3,0,2,0,0,0,0,0,0,0,3,11,2,0,2,0,0,1,0,1,0,0,2,0,0
batumelebi,0,0,0,0,0,0,1,1,0,1,0,0,0,1,3,0,2,4,0,3,0,0,0,2,0,1,0,0,3,2,2,8,0,0,1,0,0,1,3,0,0,0,0,0
paraleli,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
newspress,20,0,5,4,14,2,4,1,2,12,3,2,0,1,1,0,1,2,3,2,0,5,0,0,1,0,0,0,0,1,2,0,0,26,0,0,0,0,1,0,10,19,0,4
newsline,1,4,0,5,2,1,2,3,3,2,0,4,2,1,4,3,3,3,1,3,1,2,0,3,1,3,0,1,3,0,0,1,0,0,12,0,0,1,1,0,2,1,0,0
civil,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,1,0,0,0
allnews,3,4,0,2,2,0,0,0,5,0,0,2,1,0,2,1,2,3,1,2,0,2,1,0,0,0,0,1,1,2,1,0,0,0,0,0,6,1,1,0,0,2,0,0
accentnews,1,3,0,7,4,3,5,4,6,1,0,4,0,5,15,2,12,7,6,6,0,0,3,10,1,6,1,1,9,10,0,1,0,0,1,2,1,34,4,0,6,0,0,0
timer,4,3,1,4,6,1,5,2,6,5,0,3,1,1,8,3,11,12,1,3,0,3,0,4,2,1,0,3,4,1,1,3,0,1,1,0,1,4,25,0,6,2,0,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frontnews2,19,2,5,8,19,3,8,5,8,12,1,8,2,1,7,0,6,6,11,4,0,6,0,6,1,3,1,1,4,4,0,0,0,10,2,1,0,6,6,0,43,18,0,1
reportiori,67,3,23,6,35,1,6,1,5,19,12,12,2,1,3,0,2,4,4,4,0,7,1,0,2,0,0,1,2,3,2,0,0,19,1,0,2,0,2,0,18,75,0,0
amerikiskhma,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
agenda,3,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,34
