,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
tabula,4,3,1,6,3,3,3,4,5,5,0,2,6,3,4,4,7,1,7,4,1,1,4,3,0,6,0,2,7,29,0,0,0,1,0,0,0,5,0,0,2,0,1,0
sputnik,7,0,0,0,5,0,0,0,1,2,1,1,0,0,0,1,0,1,1,1,3,2,0,0,1,0,0,0,0,0,10,0,0,1,0,0,1,2,0,0,0,0,0,1
batumelebi,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
paraleli,1,4,0,1,1,0,0,1,2,1,1,0,0,0,1,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,6,1,2,0,0,1,0,0,1,0,0,0
newspress,31,0,6,2,21,1,3,1,3,6,8,2,0,0,1,0,2,1,8,0,3,4,0,1,0,1,1,1,0,1,1,0,1,40,0,1,3,2,0,0,7,18,0,1
newsline,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0
civil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,4,1,1,0,0,1,0,0,0
allnews,3,1,1,0,4,0,1,0,2,1,1,0,0,0,0,2,0,0,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,3,1,1,9,1,0,0,1,1,0,0
accentnews,2,2,0,13,7,1,3,7,13,5,0,0,7,5,10,5,14,7,11,5,0,1,1,7,1,3,1,3,9,5,2,1,1,2,0,1,1,38,3,0,5,1,0,0
timer,2,1,0,6,0,0,1,0,4,3,0,1,0,0,4,2,7,1,2,4,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,3,14,0,2,2,1,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frontnews2,12,1,3,4,8,0,5,3,5,6,2,1,1,1,3,2,11,3,7,3,1,1,1,2,0,1,1,1,5,2,0,0,1,7,0,1,1,5,2,0,31,7,1,0
reportiori,38,0,8,4,19,0,4,0,4,12,11,9,0,0,1,2,3,0,4,1,2,6,1,0,0,2,0,2,1,0,0,0,0,18,0,0,1,1,2,0,7,41,1,0
amerikiskhma,2,2,0,2,0,0,2,1,2,4,0,1,0,0,0,0,2,0,4,0,0,0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,1,1,5,0
agenda,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8
