,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
primetime,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
gttv,6,1,1,4,6,0,1,2,1,2,0,2,1,1,0,1,3,1,4,2,0,15,0,0,0,0,0,1,1,1,1,1,1,3,0,0,1,3,3,1,4,5,0,0
euronewsgeorgia,4,1,0,2,3,3,3,0,3,1,0,1,2,2,0,0,1,1,1,1,0,0,14,1,0,3,1,0,3,2,0,0,0,0,0,0,0,2,2,0,2,2,1,0
formula,3,2,0,5,2,3,1,3,7,3,0,2,2,3,6,1,5,3,3,2,0,0,1,16,1,6,1,0,6,6,0,0,0,0,0,1,0,5,4,0,9,2,0,0
ambebi,1,0,0,0,3,2,2,1,3,0,0,0,1,0,1,0,2,0,2,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,2,3,0,1,1,0,0,0
metronome,4,2,1,7,5,4,4,1,5,7,0,5,1,0,11,0,6,3,4,1,0,0,3,6,0,26,1,0,6,7,0,0,0,0,0,1,0,4,5,0,3,4,0,0
jamnews,1,1,0,0,5,3,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,2,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
kvirispalitra,1,3,0,3,2,0,0,1,3,2,0,1,1,1,2,4,3,1,0,2,0,1,0,0,0,0,0,7,2,4,0,0,2,0,1,0,1,3,2,0,1,1,0,0
radiotavisupleba,4,2,1,8,4,3,3,3,3,4,0,2,2,4,7,4,6,3,3,5,0,1,3,6,0,6,1,2,28,9,2,1,2,0,1,0,0,11,7,0,5,3,1,0
tabula,6,2,1,12,5,0,2,9,11,6,0,3,4,4,10,4,7,4,2,4,0,1,2,6,0,7,0,4,9,39,2,1,1,0,0,1,1,7,7,0,7,3,0,0
sputnik,3,0,1,2,3,0,0,2,3,2,2,1,0,0,1,2,1,4,0,0,0,1,0,0,1,0,0,0,2,2,12,2,0,1,0,1,1,1,0,0,4,2,0,0
batumelebi,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,1,1,2,5,0,1,0,0,0,0,1,0,1,0,0,0
paraleli,3,3,1,6,5,0,1,0,2,0,1,1,0,1,1,2,3,0,0,2,0,1,0,0,0,0,1,2,2,1,0,0,11,0,1,1,1,2,5,0,4,2,0,0
newspress,10,0,5,5,7,2,3,1,1,4,3,2,0,2,1,1,3,3,5,2,0,3,0,0,0,0,0,0,0,0,1,1,0,20,0,0,0,2,5,2,6,11,0,0
newsline,0,4,0,1,0,0,0,1,0,0,0,1,0,1,1,3,1,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,5,0,1,1,1,0,0,0,0,0
civil,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,5,0,1,2,0,0,0,0,0
allnews,1,1,0,2,2,1,0,2,3,0,0,0,1,0,1,0,1,0,2,0,0,1,0,0,2,0,0,1,0,1,1,0,1,0,1,0,6,3,1,0,1,0,0,0
accentnews,5,4,0,11,9,4,4,9,10,5,0,3,2,5,8,4,14,5,6,5,0,3,2,5,3,4,1,3,11,7,1,0,2,2,1,1,3,33,7,1,8,2,0,0
timer,12,3,0,15,9,3,5,3,3,10,1,6,2,2,12,4,14,1,5,6,0,3,2,4,0,5,1,2,7,7,0,1,5,5,1,2,1,7,41,1,10,10,1,0
itv,0,0,0,2,1,2,1,0,0,0,0,0,0,2,0,0,2,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,4,1,0,0,0
frontnews2,13,6,6,11,8,3,5,4,11,10,4,3,4,4,7,5,16,5,8,10,0,4,2,9,1,3,1,1,5,7,4,1,4,6,0,0,1,8,10,1,49,13,0,0
reportiori,67,2,15,15,25,0,6,1,1,18,10,13,0,1,2,2,3,2,5,1,1,5,2,2,0,4,0,1,3,3,2,0,2,11,0,0,0,2,10,0,13,83,0,0
amerikiskhma,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
