,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
batumelebi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
paraleli,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,1,1,0,0
newspress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
newsline,4,0,1,0,2,1,0,1,0,0,0,0,0,0,0,7,0,0,1,1,3,0,0,1,1,0,0,0,1,0,0,0,2,0,9,0,1,1,3,0,0,4,0,0
civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allnews,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,1,0,0
accentnews,0,1,0,3,1,0,0,2,1,0,0,0,3,0,3,1,4,4,4,0,1,0,0,4,0,1,2,1,5,0,1,0,0,0,1,0,0,11,2,0,2,0,0,0
timer,2,0,0,3,1,0,1,2,0,2,0,0,1,0,5,3,5,3,4,2,1,0,0,2,1,1,0,1,0,0,0,0,1,0,3,0,1,2,13,0,1,3,0,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frontnews2,2,1,0,2,1,0,2,0,1,2,0,1,2,1,2,0,3,3,1,2,0,0,0,3,0,1,1,1,2,0,3,0,1,0,0,0,0,2,1,0,11,2,0,0
reportiori,33,1,3,3,9,0,0,0,0,7,2,6,1,0,4,6,1,4,0,6,5,1,0,1,1,1,0,0,2,1,1,0,1,0,4,0,1,0,3,0,2,43,0,0
amerikiskhma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
