,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
imedinews,116,0,17,16,26,2,5,1,10,27,24,19,4,1,5,3,1,1,2,4,1,4,0,2,1,2,0,0,7,5,6,0,1,27,2,1,0,1,5,0,24,69,0,0
palitravideo,0,15,1,1,1,0,1,0,1,1,0,2,2,0,1,9,5,2,0,3,0,0,1,1,1,0,0,2,1,0,1,1,1,0,4,0,2,2,0,0,3,0,0,0
mpn,17,1,25,1,8,1,0,1,1,2,8,6,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,14,1,0,1,0,0,0,10,21,0,0
ghn,16,1,1,38,3,1,5,4,6,12,1,8,2,3,8,3,13,4,4,4,0,1,2,4,0,4,0,1,2,7,1,0,2,7,0,0,3,7,3,2,6,7,0,0
rustavi2,26,1,8,3,57,2,8,4,10,14,8,12,0,0,1,5,3,3,7,4,3,2,5,1,1,2,0,0,1,2,5,0,0,13,0,0,1,1,3,0,15,21,0,0
bpn,2,0,1,1,2,12,2,1,1,1,0,0,0,0,1,0,2,0,6,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0
ipn,5,1,0,5,8,2,38,3,8,5,0,3,3,1,1,1,8,4,5,1,0,2,7,2,0,2,0,0,1,6,0,0,0,4,0,0,1,6,5,1,7,7,0,0
publika,1,0,1,4,4,1,3,18,3,0,0,0,0,1,5,0,6,3,3,4,1,1,4,1,0,4,1,0,2,5,0,2,0,1,0,0,0,3,1,1,3,1,0,0
palitranews,10,1,1,6,10,1,8,3,38,6,2,1,1,0,3,0,6,1,3,2,1,0,4,1,2,1,0,0,0,1,1,0,0,3,0,0,1,0,2,0,6,5,0,0
1tv,27,1,2,12,14,1,5,0,6,63,4,30,3,0,1,0,0,0,3,0,0,2,4,1,0,1,0,3,3,3,3,0,1,4,0,0,0,3,3,0,6,24,0,0
postv,24,0,8,1,8,0,0,0,2,4,25,5,1,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,8,18,0,0
tiflisnews,19,2,6,8,12,0,3,0,1,30,5,44,1,0,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,2,0,0,3,0,0,0,1,1,0,5,19,0,0
sova,4,2,0,2,0,0,3,0,1,3,1,1,23,1,4,4,2,2,0,3,0,1,0,1,0,0,0,1,2,0,0,1,0,0,0,1,1,8,0,0,0,1,0,0
netgazeti,1,0,0,3,0,0,1,1,0,0,0,0,1,7,4,1,4,2,1,2,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
mtavari,5,1,0,8,1,1,1,5,3,1,1,0,4,4,37,9,20,2,6,12,0,0,1,8,1,6,0,0,5,5,1,2,0,0,0,0,0,11,3,0,1,2,0,0
metronome-mix,3,9,1,3,5,0,1,0,0,0,0,3,4,1,9,43,12,5,5,11,2,1,0,0,2,0,0,2,2,1,0,1,0,1,2,0,2,7,2,0,3,1,0,0
tvpirveli,1,5,0,13,3,2,8,6,6,0,0,1,2,4,20,12,58,8,8,12,0,2,2,6,4,3,0,1,2,7,1,3,0,5,0,0,1,14,8,2,11,4,0,0
on,1,2,0,4,3,0,4,3,1,0,0,1,2,2,2,5,8,18,2,3,0,1,3,1,1,2,0,1,0,5,0,1,0,0,0,0,2,4,1,0,1,0,0,0
bm,2,0,1,4,7,6,5,3,3,3,2,0,0,1,6,5,8,2,59,6,2,2,2,2,0,0,0,0,2,4,2,1,0,8,1,0,1,5,5,4,6,2,0,0
alia,4,3,1,4,4,0,1,4,2,0,1,0,3,2,12,11,12,3,6,31,2,2,0,3,2,4,0,0,1,2,1,2,1,3,3,0,1,7,3,2,4,1,0,0
primetime,1,0,1,0,3,1,0,1,1,0,0,0,0,0,0,2,0,0,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
gttv,4,0,0,1,2,0,2,1,0,2,1,1,1,0,0,1,2,1,2,2,0,12,3,1,0,0,0,0,0,0,0,0,1,2,0,1,1,3,2,2,4,2,0,0
euronewsgeorgia,0,1,0,2,5,0,7,4,4,4,0,1,0,1,1,0,2,3,2,0,0,3,17,2,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,3,2,0,0
formula,2,1,0,4,1,1,2,1,1,1,0,1,1,1,8,0,6,1,2,3,0,1,2,14,0,2,0,1,1,1,0,0,0,0,0,1,0,3,1,0,2,2,0,0
ambebi,1,1,0,0,1,1,0,0,2,0,0,1,0,0,1,2,4,1,0,2,1,0,1,0,8,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
metronome,2,0,0,4,2,1,2,4,1,1,0,0,0,1,6,0,3,2,0,4,0,0,1,2,0,8,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0
jamnews,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
kvirispalitra,0,2,0,1,0,0,0,0,0,3,0,1,1,0,0,2,1,1,0,0,0,0,1,1,0,0,0,7,1,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0
radiotavisupleba,7,1,0,2,1,0,1,2,0,3,0,1,2,3,5,2,2,0,2,1,0,0,1,1,0,0,1,1,25,3,0,2,0,0,0,1,0,7,1,0,2,1,0,0
tabula,5,0,0,7,2,1,6,5,1,3,0,1,0,0,5,1,7,5,4,2,0,0,1,1,1,3,0,0,3,23,0,0,0,2,0,0,0,4,3,0,2,3,0,0
sputnik,6,1,1,1,5,0,0,0,1,3,2,2,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,5,0,0
batumelebi,0,1,0,0,0,0,0,2,0,0,0,0,1,0,2,1,3,1,1,2,0,0,0,0,1,0,0,0,2,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0
paraleli,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0
newspress,27,0,14,7,13,0,4,1,3,4,14,3,0,0,0,1,5,0,8,3,1,2,0,0,0,0,0,0,0,2,2,0,0,39,0,0,0,5,6,4,17,29,0,0
newsline,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,0,0,0,0,0,0,0
civil,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
allnews,0,2,1,3,1,2,1,0,1,0,0,0,1,0,0,2,1,2,1,1,0,1,1,0,1,0,0,1,0,0,0,0,2,0,1,0,7,2,0,0,0,0,0,0
