,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
alia,1,5,0,3,3,5,3,3,5,1,0,2,2,1,19,9,26,3,8,44,1,1,3,2,2,4,0,0,3,2,2,1,0,1,1,0,0,9,3,2,3,0,1,0
primetime,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,7,0,0,2,1,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
gttv,11,1,1,4,2,2,3,1,5,6,1,4,2,0,1,2,0,2,3,1,1,21,0,2,0,1,0,2,2,0,0,0,1,2,0,0,0,2,5,2,2,8,0,0
euronewsgeorgia,1,0,0,2,2,0,0,4,6,2,0,2,1,3,3,1,4,2,0,3,1,0,14,1,0,1,0,0,2,3,0,0,0,0,0,0,0,1,1,0,1,1,2,0
formula,1,1,0,11,1,1,3,7,2,2,0,3,5,3,4,2,6,6,6,2,0,2,1,27,0,3,0,1,7,8,0,0,0,0,0,0,0,9,2,0,4,0,0,0
ambebi,0,1,0,0,0,1,3,0,4,0,0,0,0,0,1,0,2,1,2,2,0,0,0,0,8,1,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
metronome,1,2,0,4,2,1,3,0,3,2,0,4,1,0,12,0,7,2,3,4,1,1,1,3,1,20,0,0,2,5,0,0,0,0,0,0,1,6,3,0,3,0,0,0
jamnews,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kvirispalitra,1,1,0,2,0,0,2,2,3,0,0,0,2,1,1,0,1,1,2,0,0,2,0,1,2,0,0,9,3,4,0,0,0,1,0,0,0,3,1,0,0,2,0,0
radiotavisupleba,4,1,0,6,1,1,4,4,2,2,0,0,7,3,5,1,4,6,3,3,0,2,2,7,0,2,0,3,23,5,0,0,0,0,0,0,0,12,3,0,3,2,0,0
tabula,3,0,0,7,2,1,4,3,5,5,0,2,8,2,5,2,6,7,7,2,0,0,3,8,0,5,1,4,5,33,0,1,0,1,0,0,0,11,9,0,4,3,0,0
sputnik,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,1,0,0
batumelebi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,2,0,0,0,0,0
paraleli,1,0,0,0,2,0,3,0,1,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
newspress,21,0,9,5,6,3,2,0,0,5,3,4,0,1,0,0,0,0,7,1,0,2,0,0,0,0,0,1,0,1,1,0,0,28,0,0,0,2,2,3,7,14,0,1
newsline,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0
civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allnews,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
accentnews,3,2,0,6,1,5,6,7,5,2,0,4,8,4,13,2,12,6,13,9,0,2,1,9,1,6,0,3,12,11,0,1,0,2,0,0,0,43,5,2,5,1,0,0
timer,6,1,0,5,4,1,3,1,9,11,0,8,1,0,8,3,3,5,5,3,0,5,1,2,1,3,0,1,3,9,0,2,0,2,1,0,0,5,35,2,5,4,0,0
itv,0,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,4,2,0,0,0
frontnews2,15,0,7,10,3,2,2,0,1,6,0,4,3,1,8,2,5,6,3,3,1,2,1,4,0,3,0,0,3,4,1,0,0,7,0,0,0,5,5,2,35,8,0,0
reportiori,49,0,12,10,9,1,4,1,4,15,5,11,1,0,1,0,1,5,2,0,0,8,1,0,0,0,0,2,2,3,1,0,0,14,0,0,0,1,4,0,8,65,0,0
amerikiskhma,0,0,0,0,2,0,0,1,0,1,0,0,0,1,1,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
agenda,3,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
