,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
postv,6,0,1,0,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,2,0,0,0
tiflisnews,13,2,1,11,14,1,0,1,2,10,3,39,2,1,3,6,4,0,1,4,2,4,0,3,4,1,0,1,1,0,0,1,0,5,2,0,1,1,4,0,6,0,0,0
sova,2,1,1,5,3,0,1,2,0,4,0,2,16,0,3,1,2,1,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
netgazeti,0,1,0,1,0,0,0,2,0,0,0,1,0,6,4,0,2,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0
mtavari,2,1,0,10,5,0,1,4,3,1,0,3,3,4,29,2,4,0,0,9,1,2,0,7,1,1,0,0,4,0,3,1,1,1,0,0,0,3,16,0,5,0,0,0
metronome-mix,1,6,0,4,5,0,0,1,1,0,0,6,1,0,2,19,2,0,2,5,1,1,0,1,3,1,0,3,1,0,2,1,0,0,1,0,0,2,1,0,1,0,0,0
tvpirveli,4,4,2,3,2,0,0,3,1,1,0,4,2,2,4,2,21,1,0,7,1,0,0,2,0,1,0,0,0,0,2,2,0,0,0,0,0,0,5,0,1,0,0,0
on,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
bm,2,1,1,2,1,1,0,0,0,2,0,1,0,0,0,2,0,0,14,3,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
alia,8,4,2,5,6,0,0,2,1,0,0,4,1,1,9,5,7,0,3,26,0,2,0,3,1,3,0,2,2,0,3,3,0,2,0,0,0,0,8,0,4,0,0,0
primetime,1,1,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
gttv,1,0,0,3,0,0,0,0,0,1,0,4,0,1,2,1,0,0,1,2,0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,2,0,0,0
euronewsgeorgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
formula,1,2,1,3,4,0,0,2,2,1,0,3,1,1,7,1,2,1,1,3,0,1,0,11,1,2,0,1,3,0,2,0,0,0,0,0,0,1,3,0,5,0,0,0
ambebi,2,0,1,1,4,0,0,1,1,1,0,4,0,0,1,3,0,0,0,1,0,0,0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0
metronome,0,5,0,2,1,0,1,0,0,2,0,1,0,1,1,1,1,0,1,3,0,0,0,2,0,6,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
jamnews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kvirispalitra,2,3,0,1,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,2,0,1,0,1,0,1,0,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
radiotavisupleba,0,1,0,4,2,0,1,2,1,3,0,1,3,1,4,1,0,0,1,2,0,0,0,3,1,1,0,1,11,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0
tabula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sputnik,0,0,0,1,4,0,0,0,2,1,0,0,0,0,3,2,2,0,0,3,1,1,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0
batumelebi,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,2,0,1,3,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0
paraleli,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
newspress,21,1,2,1,8,0,0,0,0,1,6,5,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,1,19,0,0,0,0,1,0,4,0,0,0
newsline,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allnews,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
accentnews,0,0,0,3,1,0,0,1,1,0,0,1,0,1,3,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0
timer,3,0,0,9,1,0,0,4,1,3,0,4,1,3,16,1,5,0,0,8,1,3,0,3,1,0,0,0,3,0,1,1,0,1,0,0,0,1,24,0,5,0,0,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frontnews2,6,1,2,6,5,0,0,2,2,2,2,6,2,1,5,1,1,1,0,4,0,2,0,5,2,1,0,1,1,0,0,0,1,4,0,0,0,1,5,0,16,0,0,0
reportiori,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amerikiskhma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
