,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
alia,5,7,2,7,6,2,3,3,3,3,2,4,0,1,7,8,5,3,7,38,1,4,1,4,2,5,1,2,0,3,2,1,0,4,0,0,0,3,5,3,6,2,0,0
primetime,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,4,0,1,2,1,4,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
gttv,6,1,0,8,8,0,4,0,4,4,2,4,0,0,5,0,2,1,3,4,0,21,1,2,0,2,0,1,0,4,1,1,1,3,0,0,0,4,5,2,4,1,0,0
euronewsgeorgia,4,0,1,1,6,0,3,1,4,6,0,0,3,1,1,0,2,0,0,1,0,1,13,2,0,2,1,0,0,2,0,0,0,1,0,1,0,0,0,0,1,2,0,0
formula,3,1,0,9,2,1,2,5,3,5,0,2,4,5,15,2,7,6,3,4,1,2,2,20,1,7,3,0,4,6,0,0,0,0,1,2,0,10,5,0,4,0,0,0
ambebi,0,0,0,4,0,0,1,1,4,4,0,2,1,1,1,0,1,1,1,2,0,0,0,1,6,3,0,0,1,1,0,0,0,0,0,0,0,2,3,0,3,0,0,0
metronome,2,0,0,8,4,2,3,5,5,3,0,2,4,2,12,0,12,7,2,5,1,2,2,7,3,21,0,0,2,4,0,0,0,0,0,0,0,6,6,0,3,1,0,0
jamnews,0,0,0,1,0,0,0,2,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,3,0,0,4,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0
kvirispalitra,4,2,1,1,0,0,1,0,3,0,1,0,0,1,0,1,1,0,0,2,0,1,0,0,0,0,0,11,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0
radiotavisupleba,4,0,0,7,1,0,4,4,2,4,0,2,4,9,6,2,5,4,2,0,0,0,0,4,1,2,0,1,19,2,0,1,0,0,1,2,0,9,3,0,4,1,0,0
tabula,4,1,0,9,5,0,6,5,5,4,0,2,6,3,9,0,4,5,5,3,1,4,2,6,1,4,0,0,2,24,2,1,0,1,0,1,1,6,2,1,3,0,0,0
sputnik,5,2,1,2,4,0,3,0,1,2,0,0,0,0,1,1,0,1,3,2,0,1,0,0,0,0,0,0,0,2,9,0,0,2,1,0,1,1,0,0,0,2,0,0
batumelebi,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,1,1,0,4,0,0,0,1,0,3,2,1,0,0,0,0
paraleli,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
newspress,33,1,8,5,18,3,4,1,2,4,13,6,0,0,1,3,3,1,9,4,1,3,1,0,0,0,0,0,0,1,2,0,0,38,0,0,0,4,4,2,11,22,0,0
newsline,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0
civil,0,0,0,1,0,0,2,3,2,0,0,1,1,1,0,0,0,0,2,0,0,0,1,2,0,0,2,0,2,1,0,1,0,0,0,6,0,3,0,0,1,0,0,0
allnews,1,1,0,2,0,0,0,1,3,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,7,0,0,0,0,0,0,0
accentnews,4,1,0,12,2,2,9,5,4,7,0,2,4,4,13,1,12,6,11,3,0,4,0,10,2,6,1,0,9,6,1,3,0,4,0,3,0,29,8,2,9,1,0,0
timer,3,0,0,11,2,0,3,2,3,8,1,7,1,2,8,1,13,2,4,5,1,5,0,5,3,6,1,0,3,2,0,2,0,4,0,0,0,8,28,3,8,3,0,0
itv,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,4,3,0,2,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2,3,4,2,0,0,0
frontnews2,16,1,5,12,11,3,8,5,3,11,4,8,3,3,7,1,6,2,6,6,0,4,1,4,3,3,1,2,4,3,0,0,0,11,0,1,0,9,8,2,37,13,0,0
reportiori,63,1,11,7,27,0,4,0,2,9,12,11,0,0,0,1,2,0,4,2,0,1,2,0,0,1,0,2,1,0,2,0,0,22,0,0,0,1,3,0,13,73,0,0
amerikiskhma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
