,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
postv,7,0,3,0,3,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,6,0,0
tiflisnews,18,2,1,4,2,0,3,0,3,12,1,35,0,1,4,8,3,2,0,4,1,3,0,2,0,1,0,2,0,4,0,0,1,1,1,0,1,0,1,0,0,12,0,0
sova,4,0,0,1,2,0,4,1,2,4,0,0,24,2,2,0,0,4,0,2,0,0,4,2,0,0,1,2,6,3,3,0,0,0,0,1,0,4,0,0,1,0,0,1
netgazeti,0,0,0,4,1,2,2,5,5,3,0,1,2,15,4,0,9,5,4,4,0,1,3,4,1,1,0,0,3,7,0,1,0,1,0,0,0,5,0,2,2,1,0,0
mtavari,1,2,1,6,4,0,3,5,8,8,0,4,2,4,52,17,18,9,5,14,0,3,3,8,0,7,0,2,3,2,1,1,1,0,0,1,1,7,4,0,3,6,0,0
metronome-mix,1,14,0,0,8,4,2,2,3,1,0,8,0,0,17,50,11,2,4,13,0,0,0,1,2,1,0,3,2,0,0,2,2,0,2,1,3,2,1,0,1,4,0,0
tvpirveli,1,3,1,5,7,1,11,5,5,5,0,3,0,9,18,11,65,5,6,17,0,3,1,7,1,3,0,1,3,1,0,2,1,3,0,0,2,6,1,1,3,3,0,0
on,9,0,2,8,4,0,3,3,7,12,0,2,4,5,9,2,5,30,4,1,0,3,1,9,0,5,0,1,5,12,1,1,2,0,0,1,0,5,3,0,3,5,1,0
bm,8,1,1,7,10,8,6,4,4,8,0,0,0,4,5,4,6,4,55,4,0,3,1,3,2,1,0,0,1,2,1,1,3,5,1,3,0,5,2,3,6,6,0,0
alia,3,3,0,1,5,2,2,3,5,6,0,4,2,4,14,13,17,1,4,44,1,2,3,3,1,3,0,1,4,5,0,1,3,2,1,0,1,3,3,1,2,4,0,0
primetime,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gttv,6,0,4,2,5,1,1,1,3,8,1,3,0,1,3,0,3,3,3,2,0,18,1,1,1,1,0,1,0,1,0,0,3,1,0,0,0,1,1,1,3,7,0,0
euronewsgeorgia,1,0,0,1,1,0,2,3,5,2,0,0,4,3,3,0,1,1,1,3,0,1,13,2,1,2,0,1,5,4,0,0,0,0,0,0,0,4,0,0,1,0,0,0
formula,3,0,0,6,2,0,1,5,5,3,0,2,2,4,8,1,7,9,3,3,0,1,2,25,0,2,0,0,5,12,0,1,1,1,0,0,0,7,2,0,1,1,0,0
ambebi,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,2,1,0,2,1,0,1,1,0,5,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0
metronome,1,1,1,3,1,0,2,1,2,4,0,1,0,1,7,1,3,5,1,3,0,1,2,2,1,11,0,1,1,1,0,1,1,0,0,1,0,3,0,0,1,1,0,0
jamnews,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kvirispalitra,1,2,0,2,1,0,3,1,3,2,0,2,2,0,2,3,1,1,0,1,0,1,1,0,1,1,1,12,1,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0
radiotavisupleba,4,1,0,3,1,0,1,5,4,3,0,0,6,3,3,2,3,5,1,4,1,0,5,5,0,1,0,1,19,6,1,1,0,0,0,1,1,6,0,0,0,1,0,0
tabula,8,0,0,12,2,1,1,3,5,7,0,4,3,7,2,0,1,12,2,5,0,1,4,12,0,1,0,0,6,31,0,1,0,2,0,0,0,9,2,0,2,7,0,0
sputnik,4,1,0,2,3,1,0,0,0,2,0,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,1,1,0,0
batumelebi,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,1,1,1,0,0,0,1,1,1,0,0,1,1,0,5,0,0,0,1,0,1,0,0,0,0,0,0
paraleli,2,1,1,0,2,0,1,0,0,3,1,1,0,0,1,2,1,2,3,3,0,3,0,1,0,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,2,3,0,0
newspress,14,0,5,4,8,2,2,2,2,5,2,1,0,1,0,0,3,0,5,2,0,1,0,1,1,0,0,0,0,2,0,0,0,22,0,0,0,5,0,1,5,15,0,1
newsline,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
civil,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,3,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,6,0,0,2,0,0,0,0,0
allnews,1,1,0,0,0,0,1,1,2,0,0,1,0,0,1,3,2,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
accentnews,0,1,0,8,4,2,3,4,4,4,0,0,4,5,7,2,6,5,5,3,0,1,4,7,1,3,0,0,6,9,0,1,0,5,0,0,0,25,1,1,3,2,0,0
timer,0,0,0,6,2,0,2,0,0,3,0,1,0,0,4,1,1,3,2,3,0,1,0,2,0,0,0,2,0,2,0,0,1,0,0,2,0,1,18,0,1,1,0,0
itv,0,0,0,1,1,2,1,1,0,0,0,0,0,2,0,0,1,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0
frontnews2,10,0,2,3,11,3,6,2,6,6,1,0,1,2,3,1,3,3,6,2,0,3,1,1,1,1,0,0,0,2,1,0,2,5,0,0,0,3,1,1,25,7,0,0
reportiori,63,2,9,9,19,1,6,0,4,13,6,12,0,1,6,4,3,5,6,4,0,7,0,1,0,1,0,2,1,7,1,0,3,15,0,0,0,2,1,0,7,75,0,1
amerikiskhma,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
agenda,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5
