,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
postv,13,0,2,3,10,0,2,0,2,3,11,3,1,0,1,1,1,0,0,1,0,2,1,0,0,2,0,0,0,0,1,1,0,3,0,0,1,0,0,0,6,8,0,0
tiflisnews,15,0,2,5,13,2,6,2,1,19,3,39,3,1,2,8,2,2,2,3,1,3,1,1,0,3,0,0,0,0,2,1,0,4,1,0,2,1,3,0,10,15,0,0
sova,7,1,1,6,5,0,5,3,3,4,1,3,36,3,6,1,6,4,3,2,1,1,4,6,0,4,3,1,8,0,1,1,0,1,0,2,1,1,2,0,4,1,1,0
netgazeti,4,0,0,3,2,0,2,5,1,3,0,1,3,8,3,1,5,4,4,2,0,1,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0
mtavari,4,2,0,12,5,1,5,7,4,9,1,2,6,3,37,7,21,10,7,9,1,2,5,15,0,8,2,1,4,0,2,6,0,0,0,1,4,7,7,0,6,3,0,0
metronome-mix,4,13,0,5,5,3,2,0,3,5,1,8,1,1,7,50,13,4,5,15,2,0,1,2,1,1,0,1,3,0,3,1,0,1,3,0,2,2,2,0,3,1,0,0
tvpirveli,7,5,0,12,8,1,10,11,3,5,1,2,6,5,21,13,67,14,17,17,2,0,13,13,0,7,2,3,8,0,3,5,0,0,1,1,2,8,2,0,7,4,0,0
on,4,1,3,9,5,1,3,9,4,10,0,2,4,4,10,4,14,31,10,6,0,3,3,8,1,2,1,0,5,0,0,2,0,0,0,1,2,10,2,0,8,4,1,0
bm,9,4,1,6,8,6,3,6,5,9,0,2,3,4,7,5,17,10,60,8,3,3,4,6,1,1,0,3,8,0,4,3,0,3,0,0,0,10,2,1,8,4,3,0
alia,7,4,1,8,4,2,3,3,4,4,1,3,2,2,9,15,17,6,8,45,1,2,5,7,0,4,1,2,8,0,1,2,0,3,0,0,2,4,5,1,5,3,0,0
primetime,9,2,1,2,5,0,2,1,0,4,0,1,1,0,1,2,2,0,3,1,12,3,0,1,0,1,0,1,0,0,1,0,0,4,0,0,0,0,0,0,3,5,0,0
gttv,13,0,2,5,10,1,5,1,2,12,2,3,1,1,2,0,0,3,3,2,3,22,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,3,2,1,5,8,1,0
euronewsgeorgia,4,1,0,5,2,0,2,3,5,2,1,1,4,1,5,1,13,3,4,5,0,0,17,2,0,3,1,0,3,0,2,3,0,0,0,1,1,3,1,0,2,1,0,1
formula,6,1,0,11,2,0,4,8,1,10,0,1,6,2,15,2,13,8,6,7,1,0,2,28,0,5,3,1,3,0,0,4,0,1,0,2,0,4,4,0,6,3,0,0
ambebi,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
metronome,3,1,0,4,4,0,2,1,2,4,2,3,4,0,8,1,7,2,1,4,1,0,3,5,0,14,2,1,2,0,1,3,0,1,0,1,1,2,1,0,2,1,0,0
jamnews,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,2,1,0,1,0,0,1,3,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
kvirispalitra,1,2,0,0,2,0,2,1,1,1,0,0,1,0,1,1,3,0,3,2,1,0,0,1,0,1,0,7,2,0,2,1,0,0,0,0,0,0,1,0,2,1,0,0
radiotavisupleba,6,1,0,7,5,0,3,1,2,8,0,0,8,3,4,3,8,5,8,8,0,1,3,3,0,2,0,2,25,0,1,2,0,0,0,0,0,6,0,0,2,1,3,1
tabula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sputnik,2,1,0,1,3,1,2,1,1,3,1,2,1,0,2,3,3,0,4,1,1,0,2,0,0,1,0,2,1,0,8,2,0,0,0,0,1,2,0,0,3,1,0,1
batumelebi,2,2,0,2,3,0,3,1,2,4,1,1,1,0,6,1,5,2,3,2,0,0,3,4,0,3,0,1,2,0,2,8,0,0,0,0,1,3,0,0,3,2,0,0
paraleli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
newspress,28,3,13,6,17,1,1,1,3,8,3,4,1,0,0,1,0,0,3,3,4,2,0,1,0,1,0,0,0,0,0,0,0,32,0,0,0,2,1,1,15,23,0,0
newsline,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0
civil,1,0,0,2,1,0,0,0,1,1,0,0,2,0,1,0,1,1,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
allnews,1,1,0,3,1,1,1,0,2,3,1,2,1,0,4,2,2,2,0,2,0,2,1,0,1,1,0,0,0,0,1,1,0,0,1,0,8,2,1,0,3,0,0,0
accentnews,7,2,0,5,6,1,6,3,3,6,0,1,1,2,7,2,8,10,10,4,0,3,3,4,0,2,0,0,6,0,2,3,0,2,0,0,2,25,2,1,4,5,1,1
timer,2,0,0,3,1,0,2,3,0,5,0,3,2,2,7,2,2,2,2,5,0,2,1,4,0,1,0,1,0,0,0,0,0,1,0,0,1,2,16,1,4,0,0,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0
frontnews2,39,3,12,16,26,0,8,4,3,26,6,10,4,1,6,3,7,8,8,5,3,5,2,6,0,2,0,2,2,0,3,3,0,15,1,0,3,4,4,1,56,32,0,0
reportiori,91,2,19,11,39,0,12,2,3,30,8,15,1,0,3,1,4,4,4,3,5,8,1,3,0,1,0,1,1,0,1,2,0,23,0,0,0,5,0,0,32,90,0,0
amerikiskhma,1,0,0,1,1,0,1,1,0,2,0,0,1,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,25
