,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
imedinews,84,5,12,20,44,2,12,2,9,34,16,16,1,1,3,2,4,0,8,2,10,9,0,3,0,0,0,1,1,0,1,1,2,23,0,0,2,1,3,0,24,0,0,0
palitravideo,5,22,2,6,4,2,1,2,5,4,1,1,0,1,6,8,1,0,3,8,4,1,0,3,1,0,0,0,2,0,1,0,0,2,6,1,1,1,3,0,2,0,0,0
mpn,12,2,14,3,11,0,5,0,1,6,6,3,1,0,0,0,1,0,1,0,3,2,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0
ghn,20,6,3,33,16,1,6,4,11,21,1,8,2,1,4,1,4,0,1,1,7,5,0,5,1,0,0,1,4,0,2,0,0,6,0,0,2,1,6,0,8,0,0,0
rustavi2,44,4,11,16,57,2,9,2,9,25,10,14,3,0,5,2,3,0,4,5,11,10,0,2,0,0,0,1,2,0,2,0,0,18,0,0,1,1,5,0,21,0,0,0
bpn,2,2,0,1,2,7,0,0,0,3,0,0,1,0,0,2,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ipn,12,1,5,6,9,0,19,0,7,9,3,5,2,0,0,0,1,0,2,0,2,1,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0
publika,2,2,0,4,2,0,0,7,3,2,0,0,0,1,4,0,3,0,0,1,1,0,0,3,0,0,0,0,1,0,2,0,0,1,0,0,0,1,1,0,1,0,0,0
palitranews,9,5,1,11,9,0,7,3,44,10,1,4,3,1,5,4,5,0,3,4,3,0,0,8,1,0,0,0,3,0,2,0,0,1,0,3,2,1,7,0,7,0,0,0
1tv,34,4,6,21,25,3,9,2,10,76,5,19,4,1,2,2,2,0,4,2,6,10,0,8,0,0,0,1,1,0,2,0,1,8,0,0,2,1,7,0,16,0,0,0
postv,16,1,6,1,10,0,3,0,1,5,11,3,0,0,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,4,0,0,0
tiflisnews,16,1,3,8,14,0,5,0,4,19,3,30,0,1,1,2,0,0,1,0,5,7,0,2,0,0,0,1,0,0,0,0,0,4,0,0,2,0,2,0,8,0,0,0
sova,1,0,1,2,3,1,2,0,3,4,0,0,18,0,1,0,2,0,4,3,1,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0
netgazeti,1,1,0,1,0,0,0,1,1,1,0,1,0,6,1,0,3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,2,0,0,0
mtavari,3,6,0,4,5,0,0,4,5,2,0,1,1,1,15,3,2,0,4,8,4,1,0,4,1,0,0,0,2,0,4,0,0,1,1,1,0,2,3,0,3,0,0,0
metronome-mix,2,8,0,1,2,2,0,0,4,2,0,2,0,0,3,23,2,0,3,6,3,1,0,0,1,0,0,0,2,0,1,0,1,0,3,1,1,0,0,0,0,0,0,0
tvpirveli,4,1,1,4,3,0,1,3,5,2,1,0,2,3,2,2,23,0,5,2,2,1,0,2,1,0,0,0,3,0,0,0,2,1,0,0,0,0,2,0,3,0,0,0
on,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bm,8,3,1,1,4,6,2,0,3,4,2,1,4,1,4,3,5,0,27,8,3,2,0,1,1,0,0,0,1,0,2,0,0,2,1,0,0,0,1,0,5,0,0,0
alia,2,8,0,1,5,4,0,1,4,2,0,0,3,2,8,6,2,0,8,23,4,1,0,2,1,0,0,0,3,0,4,0,1,1,2,1,3,1,3,0,3,0,0,0
primetime,10,4,3,7,11,2,2,1,3,6,1,5,1,0,4,3,2,0,3,4,17,4,0,1,0,0,0,1,2,0,1,1,0,3,2,0,0,0,2,0,5,0,0,0
gttv,9,1,2,5,10,0,1,0,0,10,2,7,0,0,1,1,1,0,2,1,4,14,0,1,0,0,0,1,0,0,0,0,0,5,0,0,1,0,2,0,6,0,0,0
euronewsgeorgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
formula,3,3,1,5,2,0,1,3,8,8,0,2,2,1,4,0,2,0,1,2,1,1,0,15,0,0,0,0,0,0,3,0,0,1,0,0,1,2,4,0,8,0,0,0
ambebi,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
metronome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamnews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kvirispalitra,1,0,1,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
radiotavisupleba,1,2,0,4,2,0,0,1,3,1,0,0,2,0,2,2,3,0,1,3,2,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
