,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
primetime,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0
gttv,9,0,1,1,5,1,3,0,4,5,1,2,0,3,0,3,1,0,6,2,0,23,0,0,0,1,0,1,0,2,0,0,0,2,4,0,0,3,3,2,5,9,0,0
euronewsgeorgia,2,0,0,3,0,1,4,1,4,1,0,1,3,1,5,0,7,1,5,2,0,0,12,3,0,2,1,1,3,3,1,1,0,0,0,1,0,3,0,0,2,0,2,0
formula,2,1,0,3,1,2,4,6,10,5,0,4,3,2,11,5,17,3,4,9,0,0,3,20,0,3,1,1,2,2,1,0,0,0,0,0,1,5,1,0,3,1,0,0
ambebi,1,2,1,2,3,0,5,0,5,0,0,2,0,0,2,1,2,2,1,0,0,0,0,0,9,1,0,1,1,0,0,0,0,1,0,1,0,2,0,0,1,2,0,0
metronome,1,0,0,4,0,0,0,3,6,1,0,1,0,2,11,0,9,3,2,3,0,1,2,3,1,14,1,0,3,4,0,1,0,0,0,1,1,2,1,0,4,1,0,0
jamnews,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,0,2,1,0,1,0,0,1,1,0,1,3,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0
kvirispalitra,1,0,1,1,1,1,0,0,3,0,0,1,1,0,1,0,1,0,2,1,0,1,1,1,1,0,0,5,1,0,0,0,0,1,0,0,0,1,0,0,1,3,0,0
radiotavisupleba,1,2,0,9,3,0,4,4,5,4,0,2,6,3,7,4,8,6,5,3,0,0,3,2,1,3,0,1,29,4,2,0,0,0,0,0,0,9,1,0,1,0,0,0
tabula,7,2,1,10,6,0,2,2,5,5,0,6,1,4,4,1,8,2,6,3,0,2,3,2,0,4,0,0,4,29,0,0,0,3,0,0,0,4,1,0,9,4,0,0
sputnik,3,1,2,3,7,3,3,1,2,3,0,1,0,1,1,3,3,1,1,1,0,0,1,1,0,0,1,0,2,0,11,1,0,1,0,2,1,0,0,0,1,4,0,0
batumelebi,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1,0,0,1,0,0,1,1,0,0,0,1,4,0,0,0,1,0,1,0,0,1,0,0,0
paraleli,1,0,1,1,2,0,2,0,1,1,1,0,1,1,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,3,2,0,0
newspress,27,0,7,15,20,3,7,1,3,7,10,7,1,4,0,0,4,1,14,3,1,2,0,0,1,0,0,1,0,3,1,0,1,40,0,0,0,6,4,3,16,28,0,0
newsline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
civil,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,2,1,0,0,0,4,0,0,0,0,1,0,0,0
allnews,2,2,0,0,1,0,0,1,2,0,0,0,0,0,1,4,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,6,0,1,0,0,1,2,0
accentnews,1,1,1,10,3,2,5,4,9,3,0,4,4,2,6,3,16,3,9,6,3,3,3,5,2,2,0,1,9,4,0,1,0,6,0,0,0,33,5,2,7,3,0,0
timer,9,1,0,9,5,1,5,2,5,10,1,2,1,1,3,1,6,4,9,4,0,3,0,1,0,1,1,0,1,1,0,0,1,4,0,0,1,5,24,2,6,7,0,0
itv,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,3,2,0,0,0
frontnews2,24,1,8,17,18,2,12,2,7,17,3,6,3,6,4,0,7,4,10,5,0,5,2,3,1,4,0,1,1,9,1,1,3,16,0,1,0,7,6,2,47,23,0,0
reportiori,70,1,15,17,32,0,8,1,9,21,18,13,2,1,1,2,2,2,12,5,0,9,0,1,2,1,0,3,0,4,4,0,2,28,0,0,1,3,7,0,23,95,1,0
amerikiskhma,2,0,0,1,3,0,2,1,0,0,0,0,0,0,2,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,7,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
