,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
newsline,1,0,0,1,0,0,0,0,0,3,0,1,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0
civil,1,0,0,1,2,0,0,2,2,0,0,0,0,2,2,0,2,2,0,1,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,8,0,1,0,0,1,0,0,0
allnews,1,0,0,0,1,1,0,0,1,0,0,2,1,0,0,1,1,1,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0
accentnews,0,1,0,13,4,2,6,12,5,2,0,0,4,8,16,5,17,4,8,10,0,2,3,13,0,6,1,1,12,5,0,1,0,0,0,1,0,34,6,0,11,1,1,0
timer,2,1,0,4,2,1,4,2,5,5,0,2,1,5,11,0,7,2,7,8,0,2,1,5,2,4,2,1,3,1,0,1,0,2,0,0,0,6,22,3,4,1,0,1
itv,0,0,0,1,3,3,0,0,0,0,0,0,0,4,0,0,3,0,4,3,0,3,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,3,7,0,0,0,0
frontnews2,10,4,2,13,12,2,6,5,2,6,1,3,1,6,10,1,9,4,10,8,0,3,0,9,0,5,1,0,7,2,0,0,2,7,0,1,0,11,4,0,35,7,0,1
reportiori,51,0,12,10,16,1,4,2,1,17,16,11,1,0,3,3,3,1,1,5,3,4,0,1,1,1,0,0,2,2,0,0,0,18,1,0,0,1,1,0,7,60,0,0
amerikiskhma,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0
agenda,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,6
