,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
postv,15,1,9,0,7,0,0,0,2,1,18,3,1,0,0,0,0,2,0,2,1,3,0,1,0,0,0,1,0,0,0,0,2,10,0,1,0,0,0,0,3,12,0,0
tiflisnews,11,0,4,3,9,2,8,0,2,9,3,36,3,1,2,5,4,3,0,3,2,5,0,0,1,2,0,1,2,2,2,0,0,4,1,0,0,5,4,0,2,8,0,0
sova,4,1,1,3,5,0,8,2,4,9,1,3,30,5,3,1,3,4,5,2,0,2,3,4,3,2,0,3,5,3,0,0,1,1,0,1,0,8,3,0,1,0,1,0
netgazeti,0,1,0,3,1,1,2,4,1,0,0,1,5,15,4,2,6,5,6,5,0,2,0,6,0,1,2,1,2,3,0,0,0,1,0,1,0,9,6,2,2,1,0,0
mtavari,3,2,0,12,3,0,8,4,7,6,0,2,3,4,36,14,23,5,2,14,0,1,0,8,1,8,1,1,4,7,0,0,0,0,0,1,1,11,5,0,3,0,1,0
metronome-mix,3,5,1,4,1,0,5,2,3,1,0,5,1,2,14,42,11,4,5,10,1,0,0,3,1,2,0,3,1,3,0,0,0,1,7,1,2,2,4,0,1,0,1,0
tvpirveli,7,2,1,16,6,0,19,7,13,5,0,4,3,6,23,11,69,10,11,18,1,2,4,8,1,9,1,2,5,7,1,0,0,5,0,1,1,17,12,2,14,6,1,0
on,9,4,2,8,6,0,6,5,5,6,2,3,4,5,5,4,10,29,6,10,2,4,3,7,1,4,3,4,4,4,2,0,0,1,0,3,0,9,8,0,2,6,1,0
bm,3,1,0,7,3,10,13,3,1,4,0,0,5,6,2,5,11,6,53,6,0,5,2,5,1,2,1,0,1,2,0,0,0,8,2,1,1,10,9,4,7,3,0,0
alia,4,3,2,7,2,1,4,4,4,3,2,3,2,5,14,10,18,10,6,37,3,5,1,7,0,6,1,1,4,4,0,0,0,3,0,1,1,12,8,2,4,3,1,0
primetime,1,0,2,1,3,0,1,0,0,1,1,2,0,0,0,1,1,2,0,3,8,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
gttv,10,0,2,1,7,2,2,0,2,10,3,5,2,2,1,0,2,4,5,5,2,30,0,2,3,0,1,1,4,4,2,0,2,4,1,0,0,4,3,3,4,7,0,0
euronewsgeorgia,6,0,0,1,2,0,2,1,1,3,0,0,3,0,0,0,4,3,2,1,0,0,17,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0
formula,2,1,0,3,2,0,2,4,4,2,1,0,4,6,8,3,8,7,5,7,0,2,1,15,1,2,2,1,0,4,0,0,1,0,0,1,0,7,4,0,2,1,0,0
ambebi,1,1,0,1,0,0,3,0,0,3,0,1,3,0,1,1,1,1,1,0,0,3,0,1,7,1,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0
metronome,5,0,1,5,3,1,6,1,5,5,0,2,2,1,8,2,9,4,2,6,0,0,3,2,1,19,1,1,4,4,0,0,0,1,0,0,0,5,4,0,2,1,1,0
jamnews,0,0,0,0,2,0,0,1,1,1,0,0,0,2,1,0,1,3,1,1,0,1,0,2,0,1,3,1,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0
kvirispalitra,6,4,0,1,2,0,2,0,4,1,1,1,3,1,1,3,2,4,0,1,0,1,0,1,1,1,1,17,1,2,0,0,0,0,1,1,0,1,1,0,0,2,1,0
radiotavisupleba,4,0,0,3,4,0,5,2,3,9,0,2,5,2,4,1,5,4,1,4,1,4,0,0,1,4,0,1,20,3,1,0,0,0,0,0,0,9,3,0,0,4,1,0
tabula,4,0,0,11,0,0,4,1,4,11,0,2,3,3,7,3,7,4,2,4,0,4,0,4,3,4,1,2,3,26,2,0,0,2,0,0,0,4,3,0,4,8,1,0
sputnik,3,0,0,2,2,0,1,0,1,2,0,2,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,1,2,7,0,0,1,0,0,0,0,1,0,3,2,0,0
batumelebi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
paraleli,3,0,2,0,3,0,1,0,3,2,2,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
newspress,11,0,9,7,5,3,8,0,2,4,10,4,1,1,0,1,5,1,8,3,0,4,1,0,0,1,0,0,0,2,1,0,1,27,0,0,0,4,5,3,10,19,0,0
newsline,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
civil,1,2,0,2,2,0,1,1,2,0,1,0,1,1,1,1,1,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0
allnews,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
accentnews,3,2,0,8,3,1,15,7,7,5,0,5,8,9,11,2,17,9,10,12,1,4,0,7,1,5,1,1,9,4,0,0,0,4,0,1,0,33,13,3,7,2,1,0
timer,1,1,0,9,3,0,10,4,1,5,0,4,3,6,5,4,12,8,9,8,0,3,3,4,0,4,2,1,3,3,1,0,0,5,0,1,0,13,31,3,9,4,1,0
itv,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,2,0,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,3,0,0,0
frontnews2,10,0,4,9,6,0,11,2,10,6,3,2,1,2,3,1,14,2,7,4,1,4,2,2,0,2,0,0,0,4,3,0,0,10,0,0,0,7,9,3,37,8,0,0
reportiori,28,2,11,8,10,0,7,0,4,14,12,8,0,1,0,0,6,6,3,3,0,7,0,1,2,1,1,2,4,8,2,0,0,19,0,1,0,2,4,0,8,49,0,0
amerikiskhma,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
