,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
on,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bm,6,0,1,1,4,0,6,0,0,3,0,1,3,1,1,0,2,0,28,4,0,1,0,2,0,1,0,2,3,0,3,1,0,0,2,0,1,0,2,0,1,2,0,0
alia,8,2,2,1,3,0,3,1,1,4,0,3,1,0,4,6,2,0,4,23,1,0,0,2,0,0,0,0,3,0,1,1,1,3,3,0,2,0,2,0,2,5,0,0
primetime,6,3,0,2,7,0,0,0,1,4,0,3,0,0,0,5,1,0,0,1,19,3,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,2,6,0,0
gttv,4,0,0,1,2,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
euronewsgeorgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
formula,0,0,0,5,2,0,1,4,1,7,0,1,5,2,5,1,2,0,2,2,0,0,0,11,1,1,0,0,2,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0
ambebi,0,0,0,2,1,0,0,1,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0,1,6,0,0,2,2,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0
metronome,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
jamnews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kvirispalitra,3,0,0,1,2,0,2,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,0,0,2,0,0,8,1,0,1,0,0,0,2,0,0,0,2,0,1,3,0,0
radiotavisupleba,5,1,0,2,1,0,2,1,1,2,0,0,4,2,3,1,4,0,3,3,0,1,0,2,2,1,0,1,13,0,1,0,0,0,0,0,1,0,4,0,3,4,0,0
tabula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sputnik,5,0,0,4,3,0,4,0,1,1,0,0,0,0,1,0,5,0,3,1,1,0,0,0,0,0,0,1,1,0,8,0,1,1,2,0,1,0,2,0,2,2,0,0
batumelebi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
paraleli,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0
newspress,7,0,3,2,0,0,0,0,1,2,2,2,1,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,3,8,0,0
newsline,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,1,3,0,2,3,2,0,0,0,0,1,0,2,0,0,2,2,0,0,14,0,0,0,0,0,0,0,0,0
civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allnews,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,1,0,0
accentnews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
timer,5,0,0,7,3,0,0,2,1,7,0,1,1,2,6,0,2,0,2,2,0,1,0,5,2,0,0,2,4,0,2,0,0,1,0,0,1,0,14,0,4,4,0,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frontnews2,9,1,1,5,3,0,3,0,3,7,0,2,0,0,3,0,2,0,1,2,2,0,0,1,1,0,0,1,3,0,2,0,0,3,0,0,0,0,4,0,15,10,0,0
reportiori,36,0,7,6,12,0,5,0,3,18,3,9,5,0,2,2,3,0,2,5,6,3,0,2,1,1,0,3,4,0,2,0,1,8,0,0,1,0,4,0,10,57,0,0
amerikiskhma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
