,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
mtavari,4,4,0,16,3,0,11,8,2,7,0,3,6,1,54,20,31,4,5,16,0,2,2,12,2,5,0,1,10,0,2,1,0,1,1,3,0,9,2,0,7,0,0,0
metronome-mix,4,14,0,14,12,3,5,5,4,4,0,5,1,0,20,55,23,3,13,17,0,5,2,5,5,2,0,2,8,0,3,0,0,2,5,0,0,0,0,0,4,0,0,0
tvpirveli,2,5,2,15,4,1,8,11,7,8,1,5,1,3,31,23,57,4,7,12,1,3,0,7,4,2,0,1,9,0,1,3,0,2,2,2,2,6,2,0,9,1,0,0
on,4,2,0,6,0,1,1,1,3,1,0,1,5,0,4,3,4,18,1,2,1,1,0,1,1,2,0,1,1,0,0,1,0,0,0,0,1,1,0,0,2,3,0,0
bm,7,5,1,5,7,3,6,2,4,5,1,2,2,2,5,13,7,1,54,5,1,3,2,2,1,4,0,1,4,0,0,0,1,5,1,0,0,2,0,0,3,5,0,0
alia,3,8,0,11,13,0,7,6,5,5,1,5,2,1,16,17,12,2,5,48,4,5,0,5,2,0,2,1,4,0,3,1,1,3,2,2,1,5,2,0,5,3,0,0
primetime,3,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,4,6,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
gttv,11,2,2,3,6,1,2,2,2,8,1,4,0,1,2,5,3,1,3,5,0,22,1,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0
euronewsgeorgia,2,3,0,1,4,0,3,1,4,0,0,0,4,0,2,2,0,0,2,0,1,1,14,2,1,3,1,0,2,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0
formula,2,1,0,7,3,0,6,8,0,2,0,1,2,2,12,5,7,1,2,5,0,2,2,21,1,3,0,0,3,0,1,2,0,1,0,1,0,5,2,0,4,0,0,0
ambebi,2,1,0,4,0,1,2,2,3,2,0,0,1,0,2,5,4,1,1,2,0,0,1,1,7,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
metronome,4,2,0,4,2,1,3,2,5,0,1,0,3,0,5,2,2,2,4,0,1,2,3,3,1,13,0,1,3,0,0,0,0,0,0,1,0,3,0,0,1,2,0,0
jamnews,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,1,0,1,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0
kvirispalitra,2,3,0,1,1,2,0,0,2,0,0,0,2,0,1,2,1,1,1,1,0,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
radiotavisupleba,4,3,0,8,3,0,4,4,7,7,0,2,2,3,10,8,9,1,4,4,1,1,2,3,2,3,0,0,23,0,1,0,0,0,1,1,0,6,1,0,1,0,0,0
tabula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sputnik,0,1,0,1,2,0,0,0,0,0,0,1,1,0,2,3,1,0,0,3,1,0,0,1,0,0,1,0,1,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0
batumelebi,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,3,1,0,1,0,0,1,2,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0
paraleli,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0
newspress,19,0,4,4,10,2,2,1,2,10,3,3,0,1,1,2,2,0,5,3,0,1,0,1,0,0,0,0,0,0,1,0,0,24,0,0,1,2,1,0,3,9,0,0
newsline,0,3,0,1,0,0,0,1,1,0,0,1,0,0,1,5,2,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
civil,2,0,0,1,0,0,2,4,2,0,1,1,3,1,3,0,2,0,0,2,0,0,2,1,0,1,2,0,1,0,0,1,0,0,0,7,0,2,1,0,1,1,0,0
allnews,1,0,1,1,2,0,1,0,3,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,0,0,0,0,0
accentnews,3,0,1,3,0,1,6,5,5,1,1,0,2,2,9,0,6,1,2,5,0,0,1,5,0,3,0,0,6,0,0,1,0,2,0,2,1,25,3,0,2,3,0,0
timer,1,0,1,3,2,0,2,2,3,4,0,0,2,0,2,0,2,0,0,2,0,0,0,2,1,0,1,0,1,0,0,0,1,1,0,1,1,3,9,0,1,0,0,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frontnews2,11,1,1,12,10,0,9,4,2,10,2,3,2,3,7,4,9,2,3,5,0,4,1,4,1,1,0,2,1,0,0,0,1,3,0,1,0,2,1,0,39,8,0,0
reportiori,37,1,6,5,10,2,4,3,1,9,8,2,1,1,0,0,1,3,5,3,1,3,1,0,0,2,0,1,0,0,1,0,0,9,0,1,0,3,0,0,8,42,0,0
amerikiskhma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
