,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
euronewsgeorgia,1,0,0,3,1,0,1,0,2,0,0,1,2,1,2,2,1,3,3,3,0,0,12,0,0,0,0,0,3,0,1,1,0,1,0,0,1,0,1,0,2,0,0,0
formula,2,2,0,9,2,1,6,6,2,3,0,2,2,2,10,4,4,3,4,5,0,0,0,22,0,4,0,2,4,1,1,0,0,1,0,0,0,6,7,0,3,0,0,0
ambebi,1,1,0,1,0,0,2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
metronome,0,0,0,6,2,0,2,2,1,2,0,1,1,0,6,0,2,2,3,3,0,0,0,4,0,10,0,0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
jamnews,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
kvirispalitra,2,3,0,4,1,2,7,2,4,0,0,1,1,0,2,3,2,4,1,0,0,2,0,2,1,0,0,11,1,1,1,0,0,2,1,0,0,1,2,0,1,0,0,0
radiotavisupleba,1,0,1,6,3,1,3,5,5,2,1,2,5,5,12,1,7,4,8,7,0,0,3,4,0,4,0,1,22,1,0,0,0,1,0,0,1,6,3,0,2,0,0,0
tabula,1,1,0,1,0,0,1,3,1,1,1,0,0,0,2,1,2,1,1,0,0,1,0,1,0,1,0,1,1,4,0,0,0,1,1,0,0,1,1,0,1,0,0,0
sputnik,1,1,0,2,3,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,9,0,0,1,0,0,0,0,0,0,1,0,0,0
batumelebi,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
paraleli,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0
newspress,63,2,16,17,30,4,8,2,3,16,14,12,2,2,0,2,6,1,12,6,1,12,1,1,0,0,0,2,1,1,1,0,0,68,1,0,0,5,7,3,29,0,0,0
newsline,1,3,0,1,1,0,0,1,1,1,0,2,0,0,1,10,1,2,1,4,2,2,0,0,0,0,0,1,0,1,0,0,0,1,9,0,0,0,1,0,1,0,0,0
civil,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
allnews,0,0,0,2,0,0,0,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
accentnews,1,0,1,5,7,2,3,6,3,3,1,1,2,2,8,0,4,0,8,2,0,1,0,6,0,1,1,1,6,1,0,0,0,5,0,0,0,18,7,1,4,0,0,0
timer,2,4,0,10,4,3,7,5,3,3,0,2,0,2,10,4,15,4,10,8,0,4,1,7,0,1,1,2,3,1,0,0,1,7,1,0,0,7,32,3,8,0,0,0
itv,0,0,0,1,1,2,1,1,0,0,0,0,0,2,0,0,2,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,4,3,0,0,0
frontnews2,36,5,10,19,25,2,11,3,9,19,15,11,2,3,4,4,9,2,9,4,0,9,2,3,0,0,0,1,2,1,1,0,0,29,1,0,2,4,8,3,55,0,0,0
reportiori,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amerikiskhma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
