,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
metronome-mix,0,6,0,2,3,0,1,4,1,2,0,1,1,1,8,40,10,1,3,9,3,2,1,3,1,2,0,3,2,0,0,3,2,0,0,1,2,2,1,0,1,0,0,0
tvpirveli,4,3,1,10,5,1,12,8,8,4,0,1,2,5,21,10,53,3,11,9,1,2,2,16,0,6,1,7,10,0,1,3,0,1,1,1,0,11,8,0,12,4,0,0
on,4,1,0,7,5,0,4,0,6,1,0,0,3,6,5,1,3,22,2,3,0,4,2,2,0,4,1,5,5,0,1,2,0,0,0,2,1,5,4,0,4,3,0,0
bm,20,2,1,9,11,11,12,2,3,14,1,0,5,4,5,3,11,2,79,8,2,0,1,6,1,3,0,2,3,0,1,1,0,6,0,1,0,10,4,2,7,5,1,3
alia,3,3,1,6,8,5,6,6,4,3,1,0,0,2,8,9,9,3,8,38,1,2,2,5,0,2,0,1,4,0,1,3,1,2,1,0,2,7,2,0,5,2,0,0
primetime,2,3,0,2,2,0,1,0,0,1,0,1,0,0,1,3,1,0,2,1,8,1,0,2,1,0,0,1,0,0,2,0,0,1,0,0,1,2,0,0,0,0,0,0
gttv,13,3,2,5,7,0,6,0,6,6,1,3,0,1,3,2,2,4,0,2,1,22,1,0,0,1,0,3,1,0,0,0,3,1,0,0,0,3,2,0,5,3,0,0
euronewsgeorgia,3,1,1,4,1,0,1,0,6,2,0,1,2,3,3,1,2,2,1,2,0,1,12,0,0,1,0,0,4,0,0,1,1,0,0,0,0,2,2,0,3,2,1,0
formula,1,2,0,11,0,0,5,11,4,3,0,0,1,3,14,3,16,2,6,5,2,0,0,34,1,4,1,2,6,0,1,2,1,0,2,1,1,14,8,0,8,0,0,0
ambebi,1,2,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
metronome,5,0,2,6,5,0,2,2,4,6,1,1,3,3,7,2,6,4,3,2,0,1,1,4,0,19,0,2,4,0,2,0,1,2,0,1,0,2,6,0,6,2,0,1
jamnews,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
kvirispalitra,2,5,0,3,6,0,4,1,7,1,0,0,1,2,3,3,7,5,2,1,1,3,0,2,1,2,0,18,1,0,0,0,0,0,0,1,1,2,2,0,3,0,0,0
radiotavisupleba,3,1,0,11,4,0,6,3,9,6,0,0,7,5,9,2,10,5,3,4,0,1,4,6,0,4,0,1,26,0,2,1,0,0,0,2,0,14,2,0,5,2,2,0
tabula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sputnik,2,0,1,3,3,0,2,1,1,1,1,0,1,1,1,0,1,1,1,1,2,0,0,1,0,2,0,0,2,0,9,0,0,3,0,0,0,4,0,0,2,1,0,1
batumelebi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,1,3,0,0,1,2,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
paraleli,2,3,1,4,1,0,1,0,2,1,0,2,0,0,1,2,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,1,0,0
newspress,25,1,19,8,14,1,3,0,1,14,8,4,1,1,0,0,1,0,6,2,1,1,0,0,0,2,0,0,0,0,3,0,0,32,0,0,0,3,3,2,12,26,0,1
newsline,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0
civil,0,0,0,1,2,0,0,0,3,0,0,0,1,1,2,1,1,2,1,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,4,0,2,0,0,1,0,0,0
allnews,2,3,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,7,0,0,0,0,2,0,0
accentnews,3,1,0,12,4,2,9,9,8,6,0,0,3,7,11,2,11,5,10,7,2,3,2,14,0,2,0,2,14,0,4,0,0,3,0,2,0,38,5,0,11,3,3,1
timer,3,0,0,12,3,0,3,3,3,2,0,0,1,1,8,1,8,4,4,2,0,2,2,8,0,6,0,2,2,0,0,0,1,3,0,0,0,5,23,0,6,4,0,0
itv,0,0,0,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0
frontnews2,21,2,16,12,15,0,8,4,8,20,2,11,3,4,11,1,12,4,7,5,0,5,3,8,0,6,0,3,5,0,2,1,2,12,0,1,0,11,6,0,48,22,0,1
reportiori,51,2,25,11,23,0,6,0,3,28,12,12,1,1,2,0,4,3,5,2,0,3,2,0,0,2,0,0,2,0,1,0,1,26,0,0,2,3,4,0,22,67,0,0
amerikiskhma,1,0,0,1,0,0,0,0,2,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0
agenda,1,0,1,0,1,1,2,0,0,3,2,0,4,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,10
