,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
imedinews,44,0,8,5,9,1,5,0,0,12,1,10,1,0,0,0,1,2,2,3,6,2,0,0,0,0,0,2,1,4,3,0,0,5,1,0,0,0,0,0,5,31,0,0
palitravideo,0,6,0,2,2,0,1,1,1,0,0,2,0,0,2,2,3,1,2,2,1,0,0,1,0,0,0,2,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0
mpn,8,0,11,3,4,0,5,1,1,3,1,3,0,1,0,1,0,2,4,1,1,1,0,2,0,1,0,1,1,1,1,0,0,2,0,0,0,1,0,0,4,7,0,0
ghn,5,2,3,29,5,0,4,6,2,12,0,8,3,2,10,7,8,11,8,6,4,1,0,5,2,2,0,4,7,6,4,0,0,0,1,0,0,2,0,0,9,6,0,0
rustavi2,9,2,4,5,33,0,5,2,2,8,0,10,0,0,1,2,5,6,7,6,6,4,0,2,1,0,0,3,4,3,6,0,1,3,2,0,0,2,0,0,6,10,0,0
bpn,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ipn,5,1,5,4,5,0,11,0,1,3,0,3,0,0,3,0,7,3,2,0,1,1,0,1,1,1,0,1,1,0,1,0,0,2,1,0,0,0,0,0,4,5,0,0
publika,0,1,1,6,2,0,0,9,1,2,0,3,2,1,3,4,2,5,3,4,2,2,0,3,0,2,0,2,4,3,1,0,0,0,0,0,0,2,0,0,2,0,0,0
palitranews,0,1,1,2,2,0,1,1,3,0,0,1,0,0,1,1,1,2,1,2,1,1,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
1tv,12,0,3,12,8,0,3,2,0,32,1,12,1,1,3,1,1,5,5,5,2,1,0,2,1,1,0,2,4,3,3,0,0,4,0,0,0,1,0,0,8,14,0,0
postv,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
tiflisnews,10,2,3,8,10,0,3,3,1,12,0,29,0,1,1,2,2,5,6,5,7,1,0,3,1,1,0,3,4,3,3,0,1,2,0,0,1,2,0,0,6,11,0,0
sova,1,0,0,3,0,0,0,2,0,1,0,0,15,0,1,2,2,3,0,1,0,0,0,3,1,0,0,2,2,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0
netgazeti,0,0,1,2,0,0,0,1,0,1,0,1,0,4,0,0,1,3,1,2,0,0,0,2,1,1,0,1,2,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0
mtavari,0,2,0,10,1,0,3,3,1,3,0,1,1,0,20,5,9,7,3,6,1,2,0,3,0,3,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
metronome-mix,0,2,1,7,2,0,0,4,1,1,0,2,2,0,5,22,3,3,2,2,1,0,0,4,1,0,1,1,2,1,1,0,0,0,0,0,5,1,0,0,1,1,0,0
tvpirveli,1,3,0,8,5,0,7,2,1,1,0,2,2,1,9,3,25,7,4,3,1,0,0,4,4,2,2,1,6,2,2,0,0,0,1,0,0,2,0,0,5,2,0,0
on,2,1,2,11,6,0,3,5,2,5,0,5,3,3,7,3,7,23,7,9,4,3,0,8,2,2,0,4,7,5,2,0,0,0,0,0,1,2,0,0,6,2,0,0
bm,2,2,4,8,7,0,2,3,1,5,0,6,0,1,3,2,4,7,39,7,3,1,0,3,1,1,0,2,5,2,4,0,0,1,2,0,0,2,0,0,5,4,0,0
alia,3,2,1,6,6,2,0,4,2,5,0,5,1,2,6,2,3,9,7,22,3,3,0,4,1,3,0,3,4,3,4,0,0,0,0,0,1,2,0,0,3,3,0,0
primetime,6,1,1,4,6,0,1,2,1,2,0,7,0,0,1,1,1,4,3,3,13,1,0,2,0,0,0,3,2,2,2,0,0,1,1,0,0,1,0,0,2,5,0,0
gttv,2,0,1,1,4,1,1,2,1,1,0,1,0,0,2,0,0,3,1,3,1,10,0,2,0,1,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0
euronewsgeorgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
formula,0,1,2,5,2,0,1,3,1,2,0,3,3,2,3,4,4,8,3,4,2,2,0,14,2,1,0,2,4,2,1,0,0,0,0,0,1,2,0,0,5,0,0,0
ambebi,0,0,0,2,1,0,1,0,0,1,0,1,1,1,0,1,4,2,1,1,0,0,0,2,6,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,3,1,0,0
metronome,0,0,1,2,0,0,1,2,0,1,0,1,0,1,3,0,2,2,1,3,0,1,0,1,0,4,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
jamnews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kvirispalitra,2,2,1,4,3,0,1,2,2,2,0,3,2,1,1,1,1,4,2,3,3,2,0,2,0,0,0,8,2,1,2,0,0,0,1,0,0,1,0,0,1,3,0,0
radiotavisupleba,1,1,1,7,4,1,1,4,1,4,0,4,2,2,2,2,6,7,5,4,2,2,0,4,1,2,1,2,15,5,2,0,0,0,0,0,0,2,0,0,4,0,0,0
tabula,4,1,1,6,3,1,0,3,1,3,0,3,3,2,1,1,2,5,2,3,2,2,0,2,0,1,0,1,5,18,1,0,0,0,0,0,0,3,0,0,2,2,0,0
sputnik,3,2,1,4,6,0,1,1,1,3,0,3,0,0,0,1,2,2,4,4,2,0,0,1,1,0,0,2,2,1,9,0,0,0,0,0,0,1,0,0,4,4,0,0
batumelebi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paraleli,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
newspress,5,0,2,0,3,0,2,0,0,4,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,5,0,0
newsline,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0
civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allnews,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
accentnews,0,1,1,2,2,0,0,2,1,1,0,2,1,1,1,1,2,2,2,2,1,0,0,2,0,1,0,1,2,3,1,0,0,0,0,0,0,4,0,0,2,0,0,0
timer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
