,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
batumelebi,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
paraleli,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0
newspress,16,1,7,5,8,0,6,1,1,1,4,1,0,0,2,3,8,2,7,3,0,4,0,2,0,0,0,0,1,2,0,0,0,22,0,0,0,3,5,0,10,15,0,0
newsline,0,3,0,0,0,1,1,0,1,1,0,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,2,1,1,0,0,0,0,0
civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0
allnews,1,2,0,1,1,1,0,0,2,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,6,1,0,0,0,0,0,0
accentnews,7,3,0,7,3,2,4,7,4,2,0,1,2,4,10,2,10,7,5,5,0,3,3,11,0,3,0,1,5,7,0,0,0,3,1,1,1,24,8,0,3,2,0,0
timer,11,2,0,11,5,2,4,4,9,10,0,3,1,3,4,3,13,5,7,5,0,4,1,5,0,2,0,1,4,5,0,0,1,5,1,0,0,8,37,0,9,12,0,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
frontnews2,16,2,3,9,15,0,9,2,5,9,4,4,2,1,5,7,11,6,4,4,1,4,0,2,0,0,0,4,3,3,1,0,1,10,0,0,0,3,9,0,36,15,1,0
reportiori,66,0,16,11,25,0,13,1,2,17,8,15,0,1,2,7,7,7,8,3,0,8,2,0,0,1,0,1,1,6,1,0,0,15,0,0,0,2,12,0,15,81,0,0
amerikiskhma,2,0,0,0,2,0,0,0,1,1,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
